"subplot_id","nested_subplot","species","basal_diameter_cm","height_budscar_cm","height_total_cm","date"
"A04W",8,"ACSA","0-1",0,5.9,"2020-08-04"
"A04W",8,"ACRU","0-1",6,7.1,"2020-08-04"
"A04W",8,"ACSA","0-1",0,7.1,"2020-08-04"
"A04W",8,"ACPE","0-1",60,67.6,"2020-08-04"
"A04W",8,"ACPE","0-1",60,64,"2020-08-04"
"A04W",2,"ACSA","0-1",9,10.1,"2020-08-04"
"A04W",2,"ACSA","0-1",13.7,15.4,"2020-08-04"
"A04W",2,"ACSA","0-1",8.3,8.9,"2020-08-04"
"A04W",2,"ACSA","0-1",9.5,9.8,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.1,"2020-08-04"
"A04W",2,"ACSA","0-1",0,8.6,"2020-08-04"
"A04W",2,"ACSA","0-1",12.9,13.3,"2020-08-04"
"A04W",2,"ACSA","0-1",6.6,7.1,"2020-08-04"
"A04W",2,"ACSA","0-1",9.6,10.1,"2020-08-04"
"A04W",2,"ACSA","0-1",0,6.7,"2020-08-04"
"A04W",2,"ACSA","0-1",6.6,7.1,"2020-08-04"
"A04W",2,"ACPE","0-1",20,20.9,"2020-08-04"
"A04W",2,"ACPE","0-1",20.5,21.5,"2020-08-04"
"A04W",2,"ACSA","0-1",8.6,9.3,"2020-08-04"
"A04W",2,"ACSA","0-1",0,6.6,"2020-08-04"
"A04W",2,"ACSA","0-1",7.6,7.9,"2020-08-04"
"A04W",2,"ACRU","0-1",3.5,5.1,"2020-08-04"
"A04W",2,"ACSA","0-1",5.9,6.4,"2020-08-04"
"A04W",2,"ACSA","0-1",7.9,8.3,"2020-08-04"
"A04W",2,"ACRU","0-1",5.4,6,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.4,"2020-08-04"
"A04W",2,"ACSA","0-1",10,10.5,"2020-08-04"
"A04W",2,"ACSA","0-1",10.1,10.4,"2020-08-04"
"A04W",2,"ACSA","0-1",11.5,11.9,"2020-08-04"
"A04W",2,"ACSA","0-1",0,7.3,"2020-08-04"
"A04W",2,"ACSA","0-1",10.6,11.5,"2020-08-04"
"A04W",2,"AMEL","0-1",5.1,7.1,"2020-08-04"
"A04W",2,"ACRU","0-1",6.5,6.9,"2020-08-04"
"A04W",2,"ACRU","0-1",7.6,8,"2020-08-04"
"A04W",2,"ACSA","0-1",0,4,"2020-08-04"
"A04W",2,"ACSA","0-1",14.1,14.9,"2020-08-04"
"A04W",2,"ACSA","0-1",12.6,13,"2020-08-04"
"A04W",2,"ACRU","0-1",0,5.5,"2020-08-04"
"A04W",2,"ACSA","0-1",0,4.3,"2020-08-04"
"A04W",2,"AMEL","0-1",12.9,13.4,"2020-08-04"
"A04W",2,"ACPE","0-1",25.6,29.2,"2020-08-04"
"A04W",2,"ACPE","0-1",58.4,61.2,"2020-08-04"
"A04W",4,"ACSA","0-1",9,10.3,"2020-08-04"
"A04W",4,"ACPE","0-1",10.7,11.8,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.9,"2020-08-04"
"A04W",4,"ACSA","0-1",0,7.4,"2020-08-04"
"A04W",4,"ACSA","0-1",0,4,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.6,"2020-08-04"
"A04W",4,"ACSA","0-1",9.1,9.8,"2020-08-04"
"A04W",4,"ACSA","0-1",9.6,10.6,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.7,"2020-08-04"
"A04W",4,"ACSA","0-1",0,6.8,"2020-08-04"
"A04W",4,"ACRU","0-1",6.2,6.6,"2020-08-04"
"A04W",4,"POGR","0-1",0,23.8,"2020-08-04"
"A04W",4,"ACSA","0-1",0,4.6,"2020-08-04"
"A04E",6,"ACRU","0-1",17.4,17.9,"2020-08-04"
"A04E",6,"ACRU","0-1",0,4.6,"2020-08-04"
"A04E",6,"VBAC","0-1",10.6,11.1,"2020-08-04"
"A04E",6,"ACRU","0-1",15.1,16.1,"2020-08-04"
"A04E",6,"ACPE","0-1",31.6,33.9,"2020-08-04"
"A04E",6,"ACPE","0-1",29.2,32.4,"2020-08-04"
"A04E",6,"ACPE","0-1",7.5,9.1,"2020-08-04"
"A04E",6,"ACPE","0-1",0,7,"2020-08-04"
"A04E",4,"FAGR","0-1",29.5,36.8,"2020-08-04"
"A04E",4,"POGR","0-1",0,7.7,"2020-08-04"
"A04E",4,"ACRU","0-1",0,6.9,"2020-08-04"
"A04E",4,"ACPE","0-1",82.1,86.7,"2020-08-04"
"A04E",4,"ACPE","0-1",40.8,48.1,"2020-08-04"
"A04E",4,"ACPE","0-1",43.7,47.4,"2020-08-04"
"A04E",2,"ACSA","0-1",9.9,10.3,"2020-08-04"
"A04E",2,"ACSA","0-1",11.8,12.2,"2020-08-04"
"A04E",2,"ACSA","0-1",5.4,7.3,"2020-08-04"
"A04E",2,"POGR","0-1",0,6.3,"2020-08-04"
"A04E",2,"POGR","0-1",0,18.8,"2020-08-04"
"A04E",2,"POGR","0-1",0,9.6,"2020-08-04"
"A04E",2,"ACSA","0-1",0,8.1,"2020-08-04"
"A04E",2,"ACPE","0-1",5.9,15.2,"2020-08-04"
"A04E",2,"ACPE","0-1",0,3.7,"2020-08-04"
"A04E",2,"ACRU","0-1",0,5.1,"2020-08-04"
"A04E",2,"POGR","0-1",0,61.9,"2020-08-04"
"A04E",2,"ACPE","0-1",5.6,6.6,"2020-08-04"
"A04E",2,"ACPE","0-1",11.4,19.7,"2020-08-04"
"A04E",2,"ACPE","0-1",14.7,15.8,"2020-08-04"
"A04E",2,"ACSA","0-1",9.6,11,"2020-08-04"
"A04E",2,"ACSA","0-1",13.6,14.6,"2020-08-04"
"A04E",2,"ACSA","0-1",11.8,12.6,"2020-08-04"
"A04E",2,"ACSA","0-1",15.1,15.8,"2020-08-04"
"A04E",2,"ACSA","0-1",0,5.9,"2020-08-04"
"A04E",2,"ACPE","0-1",30,33.8,"2020-08-04"
"A04E",2,"ACPE","2-Jan",44.1,63.3,"2020-08-04"
"A04E",2,"POGR","0-1",15.5,32.4,"2020-08-04"
"A04E",2,"ACPE","0-1",0,5.7,"2020-08-04"
"A04E",2,"ACSA","0-1",0,7.8,"2020-08-04"
"A04E",2,"ACPE","0-1",81.5,82,"2020-08-04"
"A04E",2,"ACPE","0-1",72.1,81.4,"2020-08-04"
"A04E",2,"ACPE","2-Jan",52.7,75.7,"2020-08-04"
"A04E",2,"ACPE","2-Jan",100.4,133.7,"2020-08-04"
"A04E",8,"ACPE","0-1",12.7,23.3,"2020-08-04"
"A04E",8,"ACPE","0-1",11,17.7,"2020-08-04"
"A04E",8,"ACPE","0-1",11.7,13.2,"2020-08-04"
"A04E",8,"ACPE","0-1",33.6,35.9,"2020-08-04"
"A04E",8,"ACPE","0-1",45.7,47.2,"2020-08-04"
"A04E",8,"ACSA","0-1",12.9,13.9,"2020-08-04"
"A04E",8,"ACSA","0-1",14.6,15.8,"2020-08-04"
"A04E",8,"ACSA","0-1",0,7.7,"2020-08-04"
"A04E",8,"ACRU","0-1",0,6.1,"2020-08-04"
"A04E",8,"ACSA","0-1",0,9.3,"2020-08-04"
"A04E",8,"ACSA","0-1",13.5,15.4,"2020-08-04"
"A04E",8,"ACSA","0-1",0,5.5,"2020-08-04"
"A04E",8,"ACSA","0-1",0,5.7,"2020-08-04"
"A04E",8,"ACSA","0-1",16.6,17.4,"2020-08-04"
"A04E",8,"ACPE","0-1",42.9,52.8,"2020-08-04"
"A04E",8,"ACPE","0-1",50.7,52,"2020-08-04"
"A04E",8,"ACSA","0-1",8.3,10.9,"2020-08-04"
"A04E",8,"ACPE","0-1",29.4,44,"2020-08-04"
"A04E",8,"ACPE","0-1",36.1,47.9,"2020-08-04"
