subplot_id,year,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,fhd,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,
D03W,2025,6.473282996,4.205575545,5.456404291,17.68686566,7.690779335,40,18.373,9.66055,9.734,4.458573543,3.247330292,4.934849566,8,5.7,4.461803706,4.5,5.860925972,2.310872734,1.982367831,1.997897852,3,0.075,0.740789474,79.0982218,5.056195918,7.316632056,5.823266393,4.932567032,3.358245659,4.045,34.26524853,65.73475147,18.373,576,5,0.922935833,13.89509488,2.414844708,7.029328466,1.62182904,76.76383569,77,18.4746071,124,8,-0.648682598,3.457160726,1.6224,2.412,4.044,6.627,9.757
D03W,2025,5.483137729,3.122287608,4.988530307,9.748679907,6.290450084,40,19.2,8.92135,9.8695,4.019422291,3.213933727,3.351391564,8,4.875,4.02675348,3,6.990540887,1.962605037,1.628673173,1.754552885,2,0.05,0.775,41.65592777,4.49803356,4.628565854,5.012802397,4.10420343,2.99742334,2.707,34.87795963,65.12204037,19.2,615.7,4.8,0.890446375,12.15303826,2.29444191,6.779869984,1.40718265,76.30813845,76,16.44758096,121,9,-0.459715656,3.514321801,1.412,1.814,2.707,6.448,8.3623
C03E,2025,4.998352357,3.904096788,4.251743018,15.24197173,6.312245933,40,23.043,10.6654,7.9905,4.003041961,3.128217177,3.198453244,8,3.625,4.578027232,2,8,1.994001136,1.858477416,1.375478654,4,0.1,0.773958333,551.6939358,13.37273329,19.30968514,7.875265387,4.20796371,4.483512561,2.466,34.20684836,65.79315164,23.043,644.075,6.075,0.887646185,15.03000319,2.174101185,6.82094252,1.340448083,71.55659153,72,18.81111753,126,6,-0.382634303,3.379752447,1.279,1.703,2.465,4.174,12.766
C03E,2025,7.467526058,5.436316637,5.27424492,29.55353858,9.196664914,40,22.345,11.889875,13.577,3.3496234,3.095106134,2.116287478,8,6.125,5.412177627,3.5,7.417664628,1.93426866,2.085762023,0.975970939,2,0.05,0.775,269.0800402,9.436281073,13.41777328,8.323518336,6.428666817,5.78343368,3.126,40.55053227,59.44946773,22.345,561.4,4.425,0.937578708,16.75752835,2.179542723,6.770973053,1.297902932,71.39015435,71,19.04338968,130,5,-0.271312993,3.512676542,1.753,2.083,3.1255,10.68,16.261
C03W,2025,4.504880902,1.625449288,4.190433392,2.642085388,4.782257332,40,13.242,6.54865,6.136,7.232902344,1.746256806,8,8,4.05,2.319924844,3,8,4.314615588,1.886910534,4.14808838,0,0,0.701785714,30.61674118,3.475627886,4.305432845,3.212962005,2.93241592,1.826118138,2.364,3.51773379,96.48226621,13.242,430.8,3.825,0.762942392,7.858269935,1.994966128,5.15378272,1.533493268,76.67174149,76,15.39796516,131,11,-0.214684914,3.798233747,1.508,1.77725,2.363,3.485,4.856
C03W,2025,4.760762229,2.201847828,4.085949509,4.848133857,5.233716415,40,25.686,8.47895,6.7425,5.775558048,2.724091773,7.625529218,8,3.9,2.262288381,3.5,6.807999402,3.091977743,1.958115222,3.011036371,1,0.025,0.799074074,135.6570518,4.532269941,10.72919293,5.967063337,3.529076375,2.587379845,2.51,13.84889556,86.15110444,25.686,533.2,5.65,0.802280012,12.25318761,2.027370823,6.58073641,1.320229399,76.76521502,76,16.1321344,128,9,-0.331677372,3.812298704,1.51,1.939,2.51,4.3935,6.56
C04E,2025,6.787523832,3.54326383,6.320560102,12.55471857,7.636185591,40,19.835,11.04305,10.6795,4.188989799,3.012950848,2.78105878,8,6.35,4.009923588,6,7.395344311,2.383219374,2.044162532,2.007809068,0,0,0.757142857,123.3746539,7.308806966,8.36397003,5.857916528,4.913458285,3.635529166,3.536,28.70709223,71.29290777,19.835,539.8,5.25,0.890813253,13.8075647,2.423645328,7.240514517,1.639067027,76.00331384,76,20.05222376,123,7,-0.522681861,3.115539077,1.5668,2.2885,3.536,6.8585,10.4476
C04E,2025,4.504159944,2.938931497,3.785597368,8.637318347,5.358063287,40,17.759,7.5199,6.0555,4.956791297,3.1015532,6.078641328,8,3.825,3.304134939,3,8,2.878106177,2.241348637,2.580535952,1,0.025,0.772368421,34.99894191,3.235916232,4.952553689,4.882643409,3.148650037,2.337807375,2.317,22.33719979,77.66280021,17.759,519.55,4.3,0.798953077,9.30338825,2.048259794,5.892623095,1.47501461,75.33180466,75,16.69848088,130,7,-0.575884314,3.82308342,1.348,1.663,2.317,3.854,5.79
C04W,2025,11.99616212,4.225711207,12.23882373,17.85663521,12.70110723,40,22.572,19.808775,20.413,5.757241319,2.451887522,6.460925353,8,10.5,6.939297238,11,6.167119635,2.328905732,1.384467934,1.99224586,0,0,0.641666667,1297.648028,29.57580269,20.56501699,2.440730339,9.155064943,6.370783988,5.936,9.798801116,90.20119888,22.572,421.35,2.75,0.887383752,18.4037325,2.822442435,8.796735126,1.762255317,80.39761811,83,23.64400351,131,6,-0.488344513,2.433118852,1.775,3.637,5.936,15.744,17.711
C04W,2025,11.90037612,4.991841758,11.87393861,24.91848414,12.88077924,40,22.001,18.338075,20.5055,5.91932122,2.156036323,6.502522932,8,11.325,6.780013993,9.5,8,2.688188415,1.591700291,2.384197402,0,0,0.648913044,716.5441588,19.99091861,17.80189124,5.319774452,9.310085899,6.454578079,6.639,7.657234813,92.34276519,22.001,372.975,3.75,0.932501163,19.11137571,2.91601173,9.013648594,1.198878306,81.001307,85,22.63373182,130,7,-0.628911772,2.699761984,2.2376,3.337,6.639,16.679,18.8202
D02E,2025,7.957221552,6.150105811,5.684228188,37.82380148,10.00977429,40,20.285,11.763425,15.405,1.627522374,2.81359607,0.190018495,8,6.8,6.345602152,4,4.64800361,0.746956369,1.332144604,0.079093833,6,0.15,0.819047619,140.1045021,6.616810116,9.814393815,7.46534685,4.21204494,3.922362984,2.759,68.46237509,31.53762491,20.285,735.675,7.475,0.968368708,16.66955267,2.040333124,6.141161325,1.492296514,71.64231059,71,16.89139519,120,8,-0.35784837,3.715435065,1.25,1.548,2.7575,5.002,9.991
D02E,2025,4.257665079,4.504292501,3.417549565,20.28865093,6.157040408,40,21.458,6.3067,4.228,2.410811766,3.129580762,0.616256465,8,3.575,4.241960722,2.5,5.645046798,1.375000291,1.762797383,0.395741971,8,0.2,0.869318182,86.27404372,3.857992474,8.449256641,6.501959694,2.707808744,2.189736051,2.093,58.40909914,41.59090086,21.458,690.3,6.025,0.882896533,9.507548526,1.62699338,4.988520394,1.252659397,73.28444522,73,15.3317664,121,9,-0.298519135,4.272694724,1.328,1.659,2.093,3.125,4.3692
D02W,2025,4.323872766,2.431903519,3.600628464,5.914154726,4.945925247,40,18.973,7.653675,4.456,5.348662839,2.967974806,6.862795766,8,3.4,2.66794841,3,7.948701006,3.234691178,2.285804879,3.388915942,0,0,0.76875,99.82562929,4.857891,8.730780281,5.720655756,3.002990321,2.462622153,2.043,16.91878981,83.08121019,18.973,628.125,4.15,0.759698129,10.02783475,1.711276881,5.036316809,1.283115788,72.87795879,73,16.1216418,132,6,-0.66725181,4.463450727,1.36,1.655,2.043,3.5505,5.855
D02W,2025,5.260648259,3.325209498,3.934704161,11.0570182,6.201210596,40,19.614,7.989425,5.88,5.04797048,3.246886331,6.658188306,8,4.45,3.411518949,3,7.780818749,2.997180488,2.292728809,3.094632838,0,0,0.795238095,24.03012544,3.05630233,3.832641584,5.461935291,3.313973954,2.500149435,2.554,27.48791548,72.51208452,19.614,501.8,4.95,0.859073111,11.55625,1.722993787,5.128049226,1.305340355,74.80901656,74,14.67152432,127,8,-0.31433588,4.474035484,1.529,1.869,2.554,3.64325,5.6295
D04E,2025,4.60457096,1.888811527,4.934411813,3.567608985,4.967946506,40,13.551,6.22595,6.0885,4.781107834,3.381875622,6.546948188,8,4.1,2.109806164,4,7.35536117,2.621633911,2.048175437,2.703320635,2,0.05,0.726666667,7.319697908,1.809551195,2.01127382,2.974799058,3.44422569,1.924363376,2.911,32.96163927,67.03836073,13.551,524.75,2.95,0.811350197,8.165148755,1.95097699,5.08514416,1.671319468,74.97526301,76,18.26094862,131,10,-0.527275549,3.296650138,1.655,2.128,2.91,4.099,6.287
D04E,2025,3.654495988,2.501772754,3.947144228,6.258866911,4.4110924,40,14.759,5.406075,5.272,3.080441183,3.134509716,1.921109576,8,3.05,2.417351804,3,5.846666912,1.629143029,1.623307915,1.312829523,7,0.175,0.778125,17.59383043,1.837972745,3.770369561,3.838429716,3.156041691,2.037371702,2.543,50.60463793,49.39536207,14.759,703.025,3.35,0.866755416,8.797556719,1.849269151,4.977960833,1.539584326,74.9301505,76,16.97374561,125,6,-0.457855975,3.558752433,1.274,1.607,2.543,4.261,5.125
D04W,2025,3.001799866,3.439526255,1.915222272,11.83034086,4.532701708,40,14.076,4.432175,2.1725,1.284992498,2.457303722,0.041998788,8,2.675,3.414805622,1,5.024684775,0.632854187,1.199093074,0.041998788,19,0.475,0.848333333,16.11217994,1.695853022,3.638167461,4.831821883,4.225527351,2.616703278,4.165,76.22623477,23.77376523,14.076,732.55,3.575,0.963475683,10.79661017,2.170210548,5.739059336,1.613868753,73.48959081,77,21.64612955,125,9,-0.714480422,2.999488351,1.252,2.044,4.164,4.99575,8.481
D04W,2025,4.463807131,4.813580397,3.396459689,23.17055624,6.520495874,40,16.299,6.495,6.215,3.009252168,3.541001698,0.721521343,8,4.325,4.97371295,2.5,7.171469025,1.316764984,1.851391216,0.319052131,18,0.45,0.773529412,55.31673351,3.910931367,6.32624291,6.591818877,5.197785316,3.72811987,3.59,68.36123483,31.63876517,16.299,651.225,2.875,0.979272205,14.97222222,2.605776518,7.272992628,1.687520795,79.90291262,81,18.31901075,134,7,-0.430288854,3.630372798,1.708,2.52,3.59,7.233,11.1956
B01E,2025,8.783084041,4.7354547,7.395845411,22.42453122,9.95020016,40,30.701,20.532325,22.9955,6.04559275,2.200446221,6.701434536,8,6.175,5.834853282,3.5,5.926745903,2.831461168,1.462737878,2.746662918,0,0,0.71875,1742.004916,30.35164539,28.64930257,8.100662757,5.978759517,5.946515129,3.171,7.720390209,92.27960979,30.701,417.85,8.25,0.919901243,24.26966292,2.902398201,9.938668309,1.338394544,77.56397951,77,23.37344746,141,8,-0.200535592,2.639558347,1.309,1.836,3.17,9.197,14.0114
B01E,2025,10.87757769,4.947633834,11.16387147,24.47908055,11.92429453,40,30.579,23.4431,23.4095,6.000081662,2.109489907,7.027824387,8,8.825,7.506877189,4.5,5.180369193,2.562771907,1.434002007,2.595400342,0,0,0.6625,1307.192378,30.90475828,18.76401594,5.770626593,8.877397712,6.867576151,8.263,8.136033536,91.86396646,30.579,423.55,5.05,0.839628514,22.37161352,2.819115768,9.642259716,1.383419827,75.15322321,74,23.08990616,130,6,-0.17808217,2.421923963,1.703,2.464,8.258,14.13025,17.9577
B01W,2025,7.058588451,3.824494896,7.26278732,14.62676121,8.005295941,40,28.956,16.0914,15.9055,6.015740938,2.265964838,6.820886895,8,5.075,4.434061055,4,7.353860419,2.958673386,1.696503767,2.73071321,0,0,0.7375,1170.557367,22.07684563,26.1375258,9.319364936,4.897235876,4.809801646,3.094,9.099032801,90.9009672,28.956,475.725,9.975,0.884723508,20.42927733,2.6959181,9.073860312,1.300964793,76.37778292,76,18.43797384,128,6,-0.27621937,2.941597696,1.326,1.832,3.093,6.29275,11.3922
B01W,2025,7.497153989,4.252133352,6.584297549,18.08063804,8.592784184,40,29.706,16.193025,16.3125,6.402514758,2.299268872,7.750265759,8,6.675,5.116025601,5.5,4.12041829,2.464552045,0.984991949,2.476280174,0,0,0.739516129,495.2728678,15.34025832,16.12294459,7.896438251,5.323385177,4.923675532,3.745,8.953994588,91.04600541,29.706,425.075,9.525,0.860825402,19.63655185,2.716499264,9.212597187,1.478495253,76.49657534,76,18.45190547,133,11,-0.299371701,3.11538361,1.496,2.163,3.745,5.774,12.331
B02E,2025,6.751722272,3.12181809,6.18598737,9.745748187,7.422119517,40,26.281,14.33365,14.6665,3.601159426,2.534815603,3.389162063,8,5.125,3.581916834,4.5,7.163584235,1.820909421,1.73914985,1.28594472,0,0,0.742592593,242.440862,10.90543984,11.11360625,6.305645068,5.68686582,4.206485523,4.5515,31.62393162,68.37606838,26.281,561.725,4.675,0.910220883,18.56003842,2.516525749,8.226135745,1.347101916,77.26035156,78,23.67792586,133,7,-0.399800727,2.641627661,1.448,2.194,4.55,8.527,11.6826
B02E,2025,6.93479085,4.584890417,5.628484859,21.02122013,8.281727704,40,30.297,15.1159,16.334,4.32266792,2.822237273,3.925670031,8,5.65,6.044917339,3,6.698901659,2.130476399,1.77390406,1.779965965,1,0.025,0.766935484,605.3766449,16.49799998,18.25356518,7.660145606,5.343674832,5.260504033,2.6305,29.06982075,70.93017925,30.297,545.45,7.95,0.928108867,21.95032852,2.51463013,8.57752583,1.302547783,72.65660548,72,18.66070389,125,8,-0.406213212,3.144728083,1.251,1.71,2.63,7.637,13.2138
B02W,2025,9.016907559,7.703493785,6.497252747,59.3438165,11.79681495,40,30.906,18.2049,23.233,1.799741866,1.92338101,1.080788364,8,7.75,8.865808711,3,4.043748036,0.900193257,0.976184221,0.59520418,2,0.05,0.7796875,1301.496717,22.77381026,27.97946181,10.88040201,7.802344433,8.595382785,2.581,55.90282814,44.09717186,30.906,689.625,8.9,0.944051589,23.63971463,2.437510055,8.362975953,1.236743663,71.95823055,73,19.31559588,123,7,-0.497139277,3.305249693,1.248,1.536,2.578,15.3055,22.0296
B02W,2025,6.417469447,6.813051963,3.325218324,46.41767705,9.297373243,40,31.623,13.2874,12.0555,2.534621619,2.697652944,1.606953752,8,5.225,7.495254909,2,7.911482643,1.575305729,2.045547653,0.74994533,7,0.175,0.831818182,1018.791023,16.28955423,27.44888787,11.68251431,4.416691687,6.046117758,2.044,51.99365974,48.00634026,31.623,709.875,10.85,0.917278037,20.29818781,1.652812611,5.708624196,1.127695213,66.23472008,68,16.01180985,125,5,-0.454788025,3.915662204,1.249,1.453,2.042,2.961,14.254
B03E,2025,4.458612686,2.138772454,4.094094137,4.57434761,4.933479098,40,25.837,10.0295,5.4105,5.72106113,2.366271455,6.753968685,8,3.65,2.213594362,3,8,3.176137819,1.72574978,3.139923418,0,0,0.794444444,159.9287082,6.304883126,10.96253424,8.458804713,3.403518769,2.981167843,2.779,9.405637255,90.59436275,25.837,489.725,6.775,0.759475599,11.75107296,1.990828873,6.473792406,1.281451053,78.26332995,77,18.75585732,141,7,-0.125426189,3.787304241,1.432,1.901,2.778,3.747,5.462
B03E,2025,3.655990026,1.728623992,3.638067706,2.988140906,4.03481108,40,23.959,6.60735,5.028,4.671403059,3.139793635,4.644259866,8,3.225,2.759482486,2.5,8,2.695944178,2.108405847,2.28341618,2,0.05,0.844,103.9721136,4.180909485,9.300113414,5.698837707,2.851803074,2.005248772,2.225,27.14884696,72.85115304,23.959,524.825,5.95,0.663502864,6.921501706,1.732937642,5.504406144,1.234027704,75.67979071,75,17.23742067,126,8,-0.351886045,3.847938944,1.479,1.771,2.225,3.382,4.638
B03W,2025,4.018555992,4.056357771,3.390445478,16.45403836,5.673753578,40,25.56,7.29825,3.753,4.281725481,3.253397813,4.47628144,8,3.175,4.075489588,2,8,2.756181719,2.450737145,2.077720268,5,0.125,0.869444444,215.9091627,5.268824155,13.71672901,7.827346217,2.715157373,2.470200156,1.966,39.26107555,60.73892445,25.56,601.675,5.875,0.768205399,8.266528067,1.619372913,5.248433972,1.177094977,73.70188163,74,14.47595633,125,9,-0.385141945,4.195490821,1.238,1.548,1.965,2.81,5.053
B03W,2025,3.9756573,2.914388882,3.453191076,8.493662555,4.907868372,40,29.108,6.99025,3.7835,5.297918852,3.309605234,8,8,3.2,3.25969953,2,8,3.384760366,2.384045034,3.662447081,2,0.05,0.879166667,782.6368098,8.381880443,26.6904644,7.860084187,2.527431836,2.394779329,2.029,36.70318514,63.29681486,29.108,591.15,7,0.732793773,8.146067416,1.705744232,5.750086067,1.167140476,74.27111735,74,15.63357113,128,9,-0.405652392,4.266691403,1.3368,1.565,2.029,2.605,3.434
B04E,2025,5.961244845,3.257644705,5.142971612,10.61224903,6.773727401,40,26.663,11.771775,11.0025,5.55203828,2.696100907,6.773860681,8,5.5,4.684945885,3,7.986952242,3.094139301,2.084419825,2.894763411,0,0,0.785714286,388.2216621,11.79429627,15.78341654,7.408698316,4.057920305,3.669344023,2.295,15.19130388,84.80869612,26.663,464.7,5.7,0.825315637,15.19788918,2.36332498,7.759450165,1.21945109,79.73991117,80,19.21309839,139,10,-0.347659217,3.005000996,1.458,1.683,2.294,5.491,8.9886
B04E,2025,5.150176212,3.325493663,4.932160877,11.0589081,6.107925214,40,25.866,9.23755,9.378,3.681360614,3.188416995,2.792483674,8,4.275,3.493492118,3,7.721758554,1.922809627,1.885147597,1.280746362,5,0.125,0.835185185,313.4930978,7.568370723,16.00665057,6.435553788,3.908903922,3.012188694,2.938,43.00260772,56.99739228,25.866,604.1,5.85,0.854177856,12.09312977,2.23479611,7.26963389,1.340126077,76.15867829,76,19.71789253,134,7,-0.346808086,3.227257165,1.51,1.919,2.937,4.5725,7.6636
B04W,2025,6.277368561,3.697996829,5.061802597,13.67518055,7.262138602,40,28.106,16.0639,20.1205,5.467945373,2.68913409,6.226434308,8,4.125,3.763437463,3,6.958133812,2.649290527,1.693224894,2.336201153,0,0,0.712068966,726.2814991,18.00433744,20.05306292,9.371374088,4.631547554,4.885217574,2.535,15.23877069,84.76122931,28.106,528.875,7.45,0.845292947,20.00645624,2.447410126,8.164518762,1.30899356,77.42963128,77,18.2062253,128,8,-0.41549259,3.437482818,1.356,1.831,2.5345,5.307,10.281
B04W,2025,4.98687276,3.238402691,3.972783367,10.48725199,5.924016426,40,27.732,12.854725,7.276,5.035787052,2.37783147,5.246154245,8,3.825,5.047911475,2,6.726999919,2.737695158,1.493630024,2.994634048,0,0,0.798275862,1425.792657,20.42377214,31.7594425,9.443218302,3.561165951,4.422001233,2.09,15.03203549,84.96796451,27.732,507.375,7.075,0.711604775,12.62240664,2.132063416,7.08396615,1.210699205,72.23509281,72,16.25619716,123,8,-0.420750027,3.905021416,1.312,1.511,2.089,3.459,6.593
A01E,2025,4.408578816,4.084720378,2.958404343,16.68494056,5.975230893,40,28.913,9.52355,3.929,2.69364447,2.994693206,1.311943992,8,2.875,3.47288028,2,7.959042859,1.655652849,1.937409885,0.738958609,2,0.05,0.875833333,1391.853034,14.94946961,34.18137493,9.597124957,2.435638619,3.058640176,1.8245,58.77989403,41.22010597,28.913,873,9.225,0.671120088,7.422601137,1.634134513,5.497704559,1.164339646,63.13583936,64,14.03065881,105,8,-0.625694355,4.059017749,1.21,1.406,1.821,2.331,3.329
A01E,2025,7.060004531,8.592333143,2.948022484,73.82818885,11.03748831,40,31.66,10.975,4.836,1.093388501,0.972777674,0.950006748,4.275525617,5.525,8.261704983,2,2.157138893,0.607768454,0.570553806,0.508399133,5,0.125,0.85530303,1523.371399,16.06774397,35.56963597,12.45580041,5.993508333,8.464395162,2.195,65.51245753,34.48754247,31.66,883.125,2.65,0.906326786,17.05516597,2.093311703,7.232505088,1.196398158,66.39701174,69,18.4165362,115,6,-0.735440457,3.389550654,1.232,1.468,2.194,4.07575,24.478
A01W,2025,4.931937763,4.871768249,3.259878452,23.73412587,6.889468979,40,25.36,9.363675,5.713,2.466644403,2.674673881,1.596740731,8,4.45,5.429973792,2.5,5.867860127,1.286965376,1.41342818,0.908239865,6,0.15,0.833653846,445.4264567,8.824746144,19.17160171,8.012798226,3.687655873,4.264505521,2.351,52.92163438,47.07836562,25.36,805.325,4.675,0.84370387,12.17120781,1.830493345,5.918301897,1.236424015,71.05552991,71,17.04493941,124,8,-0.186265805,3.884167938,1.329,1.621,2.348,3.122,6.7429
A01W,2025,3.555229553,2.489757702,2.497008802,6.198893413,4.322450492,40,23.16,7.84775,4.147,2.725773385,2.569594343,2.011708815,8,2.7,2.300501618,2,7.01172205,1.933096638,2.147755244,1.136836825,0,0,0.814583333,85.02344081,3.700937153,8.445502057,6.880884002,2.667378296,2.704126052,1.794,45.2109285,54.7890715,23.16,716.6,5.85,0.727347019,10.04565631,1.391195722,4.371730516,1.162779275,63.30263661,66,17.01084424,113,5,-0.666618174,3.485438544,1.208,1.356,1.793,2.668,5.0204
A02E,2025,5.935879858,3.196822081,4.727431756,10.21967142,6.723008948,40,29.257,10.528525,6.4265,5.211951982,3.391654039,8,8,6.225,5.604428194,4,6.48728815,2.46181245,1.78514549,2.521455522,1,0.025,0.815833333,585.3181848,13.70923727,19.93426694,7.770270563,3.574316124,2.962419089,2.688,28.45836347,71.54163653,29.257,587.65,7.025,0.755786243,12.1163483,2.490679835,8.408831169,1.319732837,71.59477785,72,16.94061478,123,7,-0.45042914,3.741981095,1.572,1.934,2.687,4.074,5.3943
A02E,2025,5.84957074,3.984904482,4.204966419,15.87946373,7.0498195,40,29.562,12.272775,11.407,5.888758113,2.656874351,7.691515823,8,5.25,4.923777995,3,8,3.271124263,2.018371579,2.789145213,1,0.025,0.821774194,364.7036421,11.41675878,15.30886218,8.547237444,4.033765282,3.906770297,2.567,12.76555115,87.23444885,29.562,523.8,8.85,0.830600709,14.13632417,2.436884357,8.252483905,1.289516763,80.87161386,78,20.9280871,140,10,-0.01463765,2.850791102,1.266,1.638,2.567,4.676,8.96
A02W,2025,5.231695378,4.971875408,3.593471288,24.71954507,7.174412378,40,33.995,16.108375,9.6455,4.025358816,2.592157641,3.722252348,8,3.3,5.932094368,2,7.91585278,2.389262064,1.981718031,1.836588422,0,0,0.840714286,3689.683002,31.18432171,52.12697076,12.38005928,4.119214826,6.439029718,2.024,27.92316725,72.07683275,33.995,596.225,8.85,0.714027041,11.91113772,1.668148048,5.882246091,1.128533718,68.73961364,69,16.44793723,113,6,-0.454261131,3.616420939,1.261,1.585,2.023,3.2905,5.653
A02W,2025,7.8257,7.629529328,4.056739913,58.20971777,10.86259892,40,34.71,21.174475,29.4135,4.355082401,2.716403454,4.140099607,8,5.25,8.319732491,3,5.741455319,2.284103316,1.710370014,1.703555174,0,0,0.770138889,4875.195435,43.65518589,54.49238645,13.4677915,5.985176266,8.921544363,2.453,25.22620481,74.77379519,34.71,643.9,9.7,0.828944627,19.37418214,2.206632831,7.826988062,1.218431522,68.00950402,69,15.34505188,115,6,-0.528802245,4.153436671,1.246,1.511,2.4505,4.272,26.3562
A03E,2025,4.568220792,3.49810338,2.89381068,12.23672726,5.727080433,40,28.327,13.447525,14.5035,5.194647968,2.52300796,5.592149411,8,3.05,3.948060218,2,7.409606536,3.086700464,1.952498296,2.849925832,0,0,0.769827586,690.4759081,16.4444855,20.49523859,10.23017776,3.586714706,4.713077394,1.811,14.32868834,85.67131166,28.327,565.25,10.825,0.699689909,14.81175982,1.852929885,6.195855511,1.165065459,70.5856656,71,17.2287317,129,7,-0.311035699,3.857776232,1.219,1.411,1.811,2.644,11.417
