"subplot","nested_subplot","species","basal_diameter_cm","height_budscar_cm","height_total_cm","date"
"B01W",4,"ACPE","0-1",41,"43.2","2019-08-05"
"B01W",6,"ACPE","0-1",16.2,"17.6","2019-08-05"
"B01W",6,"AMEL","0-1",36.2,"36.9","2019-08-05"
"B01W",6,"AMEL","0-1",12.1,"13.7","2019-08-05"
"B01W",6,"ACRU","0-1",6.5,"6.8","2019-08-05"
"B01W",6,"ACPE","0-1",38.5,"39.5","2019-08-05"
"B01W",6,"ACPE","0-1",19,"21.4","2019-08-05"
"B01W",6,"FAGR","0-1",145.9,"147.4","2019-08-05"
"B01W",6,"FAGR","1-2",344.2,"345.4","2019-08-05"
"B01W",6,"FAGR","0-1",133.1,"135.4","2019-08-05"
"B01W",8,"ACRU","0-1",4.5,"5.0","2019-08-05"
"B01W",8,"ACRU","0-1",0,"3.0","2019-08-05"
"B01W",8,"ACRU","0-1",2.8,"3.2","2019-08-05"
"B01W",8,"ACRU","0-1",1.9,"3.5","2019-08-05"
"B01W",8,"ACRU","0-1",2.1,"3.8","2019-08-05"
"B01W",8,"QURU","0-1",0,"10.7","2019-08-05"
"B01W",8,"FAGR","0-1",38.5,"40.0","2019-08-05"
"B01E",2,"ACPE","0-1",17.4,"18.8","2019-08-05"
"B01E",2,"AMEL","0-1",22.7,"23.5","2019-08-05"
"B01E",2,"AMEL","0-1",15.5,"19.2","2019-08-05"
"B01E",2,"AMEL","0-1",10.3,"15.7","2019-08-05"
"B01E",2,"ACRU","0-1",7,"7.6","2019-08-05"
"B01E",2,"AMEL","0-1",35.1,"39.5","2019-08-05"
"B01E",2,"AMEL","0-1",23.1,"30.4","2019-08-05"
"B01E",2,"AMEL","0-1",6.2,"15.2","2019-08-05"
"B01E",2,"ACRU","0-1",7.9,"8.7","2019-08-05"
"B01E",2,"ACRU","0-1",8,"8.1","2019-08-05"
"B01E",2,"ACRU","0-1",4.9,"5.0","2019-08-05"
"B01E",2,"AMEL","0-1",16.1,"21.2","2019-08-05"
"B01E",2,"AMEL","0-1",12.2,"17.6","2019-08-05"
"B01E",2,"AMEL","0-1",24.1,"26.8","2019-08-05"
"B01E",2,"AMEL","0-1",29,"30.2","2019-08-05"
"B01E",2,"AMEL","0-1",6,"7.8","2019-08-05"
"B01E",2,"AMEL","0-1",41.6,"44.5","2019-08-05"
"B01E",2,"AMEL","0-1",53.5,"53.5","2019-08-05"
"B01E",2,"AMEL","0-1",37.7,"38.1","2019-08-05"
"B01E",2,"AMEL","0-1",33.8,"34.4","2019-08-05"
"B01E",2,"ACRU","0-1",10.8,"11.4","2019-08-05"
"B01E",2,"ACRU","0-1",11,"11.3","2019-08-05"
"B01E",2,"AMEL","0-1",30.8,"36.5","2019-08-05"
"B01E",2,"AMEL","0-1",52.7,"54.0","2019-08-05"
"B01E",2,"ACRU","0-1",19.2,"18.3","2019-08-05"
"B01E",2,"ACRU","0-1",7,"7.2","2019-08-05"
"B01E",2,"ACRU","0-1",6.3,"6.8","2019-08-05"
"B01E",2,"ACRU","0-1",7.4,"7.6","2019-08-05"
"B01E",2,"ACRU","0-1",6.8,"7.0","2019-08-05"
"B01E",2,"ACRU","0-1",13,"13.7","2019-08-05"
"B01E",2,"ACRU","0-1",10.7,"11.1","2019-08-05"
"B01E",2,"ACRU","0-1",7.1,"7.5","2019-08-05"
"B01E",2,"ACRU","0-1",10.3,"10.9","2019-08-05"
"B01E",2,"ACRU","0-1",17.2,"18.3","2019-08-05"
"B01E",2,"AMEL","0-1",37.1,"41.2","2019-08-05"
"B01E",2,"ACRU","0-1",16.2,"17.0","2019-08-05"
"B01E",2,"ACRU","0-1",12.1,"12.6","2019-08-05"
"B01E",2,"ACRU","0-1",5,"5.5","2019-08-05"
"B01E",2,"ACRU","0-1",5,"5.8","2019-08-05"
"B01E",2,"ACRU","0-1",7.3,"7.7","2019-08-05"
"B01E",2,"ACRU","0-1",10.7,"11.1","2019-08-05"
"B01E",2,"ACRU","0-1",3.8,"4.3","2019-08-05"
"B01E",2,"ACRU","0-1",4,"4.2","2019-08-05"
"B01E",2,"ACRU","0-1",10.7,"11.2","2019-08-05"
"B01E",2,"ACRU","0-1",4,"4.3","2019-08-05"
"B01E",2,"ACRU","0-1",12.2,"12.9","2019-08-05"
"B01E",2,"ACRU","0-1",4.8,"5.5","2019-08-05"
"B01E",2,"ACRU","0-1",5.6,"6.1","2019-08-05"
"B01E",2,"ACRU","0-1",0,"5.4","2019-08-05"
"B01E",2,"ACRU","0-1",5.5,"6.0","2019-08-05"
"B01E",4,"ACRU","0-1",0,"3.3","2019-08-05"
"B01E",4,"ACRU","0-1",8,"8.6","2019-08-05"
"B01E",4,"ACRU","0-1",14,"19.5","2019-08-05"
"B01E",4,"QURU","0-1",13.5,"14.6","2019-08-05"
"B01E",4,"QURU","0-1",13.6,"15.1","2019-08-05"
"B01E",4,"ACRU","0-1",0,"7.2","2019-08-05"
"B01E",4,"ACRU","0-1",5.7,"6.4","2019-08-05"
"B01E",4,"ACRU","0-1",5.5,"10.9","2019-08-05"
"B01E",4,"ACRU","0-1",0,"3.6","2019-08-05"
"B01E",4,"ACRU","0-1",18.5,"19.5","2019-08-05"
"B01E",4,"ACRU","0-1",3.5,"6.4","2019-08-05"
"B01E",4,"ACRU","0-1",5.3,"6.9","2019-08-05"
"B01E",4,"ACRU","0-1",8.1,"8.6","2019-08-05"
"B01E",4,"ACRU","0-1",5.5,"5.8","2019-08-05"
"B01E",4,"ACRU","0-1",4.4,"7.7","2019-08-05"
"B01E",4,"ACRU","0-1",4.5,"7.1","2019-08-05"
"B01E",4,"ACRU","0-1",4.1,"7.0","2019-08-05"
"B01E",4,"ACRU","0-1",6.4,"6.7","2019-08-05"
"B01E",4,"ACRU","0-1",7,"11.8","2019-08-05"
"B01E",4,"ACRU","0-1",8,"9","2019-08-05"
"B01E",4,"ACRU","0-1",4.5,"6.0","2019-08-05"
"B01E",4,"ACRU","0-1",10.5,"12.0","2019-08-05"
"B01E",4,"ACRU","0-1",5,"6.1","2019-08-05"
"B01E",4,"ACRU","0-1",3,"5.5","2019-08-05"
"B01E",4,"ACRU","0-1",12,"13.0","2019-08-05"
"B01E",4,"QURU","0-1",7.5,"9.5","2019-08-05"
"B01E",4,"ACRU","0-1",39,"39.9","2019-08-05"
"B01E",4,"ACRU","0-1",3,"5.4","2019-08-05"
"B01E",4,"ACRU","0-1",0,"6.0","2019-08-05"
"B01E",4,"ACRU","0-1",14.8,"15.2","2019-08-05"
"B01E",4,"AMEL","0-1",95.3,"96.8","2019-08-05"
"B01E",4,"AMEL","0-1",55.4,"61.5","2019-08-05"
"B01E",4,"ACRU","0-1",18.5,"19.1","2019-08-05"
"B01E",4,"ACRU","0-1",7.5,"8.2","2019-08-05"
"B01E",4,"ACRU","0-1",5.6,"6.4","2019-08-05"
"B01E",4,"ACRU","0-1",4.8,"7.8","2019-08-05"
"B01E",4,"ACRU","0-1",5.2,"6.0","2019-08-05"
"B01E",4,"ACRU","0-1",4.9,"5.5","2019-08-05"
"B01E",4,"ACRU","0-1",4,"6.1","2019-08-05"
"B01E",4,"ACRU","0-1",5.4,"6.2","2019-08-05"
"B01E",4,"AMEL","0-1",47,"47.6","2019-08-05"
"B01E",6,"ACRU","0-1",7.7,"9.5","2019-08-05"
"B01E",6,"ACRU","0-1",5.6,"6.0","2019-08-05"
"B01E",6,"ACRU","0-1",4.8,"5.1","2019-08-05"
"B01E",6,"ACRU","0-1",0,"2.6","2019-08-05"
"B01E",6,"ACRU","0-1",3.2,"4.6","2019-08-05"
"B01E",6,"ACRU","0-1",3.5,"4.2","2019-08-05"
"B01E",6,"ACRU","0-1",5.6,"5.9","2019-08-05"
"B01E",6,"AMEL","0-1",14.5,"15.2","2019-08-05"
"B01E",6,"VBAC","0-1",20.5,"23.0","2019-08-05"
"B01E",6,"VBAC","0-1",13.4,"15.9","2019-08-05"
"B01E",6,"ACRU","0-1",9.5,"10.1","2019-08-05"
"B01E",6,"ACRU","0-1",0,"3.8","2019-08-05"
"B01E",6,"ACRU","0-1",3.1,"3.7","2019-08-05"
"B01E",6,"ACRU","0-1",5.2,"5.5","2019-08-05"
"B01E",6,"ACRU","0-1",6.8,"7.5","2019-08-05"
"B01E",6,"ACRU","0-1",0,"7.0","2019-08-05"
"B01E",8,"ACRU","0-1",7,"8.7","2019-08-05"
"B01E",8,"ACRU","0-1",11.6,"12.8","2019-08-05"
"B01E",8,"ACRU","0-1",16,"17.1","2019-08-05"
"B01E",8,"QURU","0-1",14.5,"15.7","2019-08-05"
"B01E",8,"ACRU","0-1",7.9,"9.2","2019-08-05"
"B01E",8,"ACRU","0-1",12.5,"13.6","2019-08-05"
"B01E",8,"ACRU","0-1",9.2,"13.8","2019-08-05"
"B01E",8,"ACRU","0-1",19.3,"19.8","2019-08-05"
"B01E",8,"ACRU","0-1",14,"15.8","2019-08-05"
"B01E",8,"ACRU","0-1",15.8,"16.2","2019-08-05"
"B01E",8,"ACRU","0-1",11.2,"11.7","2019-08-05"
"B01E",8,"ACRU","0-1",6.7,"7.0","2019-08-05"
"B01E",8,"ACRU","0-1",13.5,"13.9","2019-08-05"
"B01E",8,"ACRU","0-1",10.2,"10.5","2019-08-05"
"B01E",8,"ACRU","0-1",4.5,"4.8","2019-08-05"
"B01E",8,"ACRU","0-1",2.4,"3.9","2019-08-05"
"B01E",8,"ACRU","0-1",20,"20.3","2019-08-05"
"B01E",8,"ACRU","0-1",4,"7.6","2019-08-05"
"B01E",8,"ACRU","0-1",1.4,"2.0","2019-08-05"
"B01E",8,"ACRU","0-1",5.4,"5.6","2019-08-05"
"B01E",8,"ACRU","0-1",6.9,"7.4","2019-08-05"
"B01E",8,"ACRU","0-1",6.8,"7.0","2019-08-05"
"B01E",8,"ACRU","0-1",10,"10.6","2019-08-05"
"B01E",8,"ACRU","0-1",9.2,"9.4","2019-08-05"
"B01E",8,"ACRU","0-1",11,"11.7","2019-08-05"
"B01E",8,"ACRU","0-1",12,"12.3","2019-08-05"
"B01E",8,"ACRU","0-1",5,"5.4","2019-08-05"
"B01E",8,"ACRU","0-1",7,"7.2","2019-08-05"
"B01E",8,"ACRU","0-1",18.6,"19.1","2019-08-05"
"B01E",8,"ACRU","0-1",10,"10.3","2019-08-05"
"B01E",8,"FAGR","2-3",173,"215.0","2019-08-05"
"B02E",2,"ACRU","0-1",7.2,"7.6","2019-08-05"
"B02E",2,"ACRU","0-1",4,"4.9","2019-08-05"
"B02E",2,"ACRU","0-1",5,"5.7","2019-08-05"
"B02E",2,"VBAC","0-1",16.5,"18.3","2019-08-05"
"B02E",2,"VBAC","0-1",6,"9.9","2019-08-05"
"B02E",2,"VBAC","0-1",19.5,"20.5","2019-08-05"
"B02E",2,"ACRU","0-1",8,"8.2","2019-08-05"
"B02E",2,"ACRU","0-1",4,"6.0","2019-08-05"
"B02E",2,"ACRU","0-1",4.6,"4.8","2019-08-05"
"B02E",2,"ACRU","0-1",6,"8.2","2019-08-05"
"B02E",2,"ACRU","0-1",5.5,"8.5","2019-08-05"
"B02E",2,"VBAC","0-1",9,"11.1","2019-08-05"
"B02E",2,"FAGR","0-1",26.2,"28.2","2019-08-05"
"B02E",2,"VBAC","0-1",13.5,"15.6","2019-08-05"
"B02E",2,"VBAC","0-1",7.4,"12.2","2019-08-05"
"B02E",2,"VBAC","0-1",16,"17.1","2019-08-05"
"B02E",2,"ACRU","0-1",4.2,"4.6","2019-08-05"
"B02E",2,"ACRU","0-1",11.2,"12.7","2019-08-05"
"B02E",2,"VBAC","0-1",14,"17.6","2019-08-05"
"B02E",2,"VBAC","0-1",9.5,"12.9","2019-08-05"
"B02E",2,"ACRU","0-1",8,"8.8","2019-08-05"
"B02E",2,"VBAC","0-1",14,"14.9","2019-08-05"
"B02E",2,"VBAC","0-1",13.4,"16.1","2019-08-05"
"B02E",2,"VBAC","0-1",8,"11.4","2019-08-05"
"B02E",2,"ACRU","0-1",11.1,"12.6","2019-08-05"
"B02E",2,"VBAC","0-1",8.8,"9.6","2019-08-05"
"B02E",2,"ACRU","0-1",3.5,"4.7","2019-08-05"
"B02E",2,"VBAC","0-1",13.5,"15.1","2019-08-05"
"B02E",2,"FAGR","0-1",15,"33.0","2019-08-05"
"B02E",2,"FAGR","0-1",8.5,"30.2","2019-08-05"
"B02E",2,"ACRU","0-1",7.5,"8.7","2019-08-05"
"B02E",2,"ACRU","0-1",9.8,"10.2","2019-08-05"
"B02E",2,"ACRU","0-1",14.7,"15.6","2019-08-05"
"B02E",2,"ACRU","0-1",6.5,"7.1","2019-08-05"
"B02E",2,"ACRU","0-1",8.5,"9.2","2019-08-05"
"B02E",2,"ACRU","0-1",7.2,"7.5","2019-08-05"
"B02E",2,"ACRU","0-1",7.5,"9.3","2019-08-05"
"B02E",2,"VBAC","0-1",9,"10.4","2019-08-05"
"B02E",2,"ACRU","0-1",2.2,"3.5","2019-08-05"
"B02E",2,"ACRU","0-1",5,"5.6","2019-08-05"
"B02E",4,"VBAC","0-1",9.6,"13.7","2019-08-05"
"B02E",4,"ACRU","0-1",3.3,"4.2","2019-08-05"
"B02E",4,"ACRU","0-1",5.5,"6.1","2019-08-05"
"B02E",4,"ACRU","0-1",2.9,"3.8","2019-08-05"
"B02E",4,"ACRU","0-1",0,"3.6","2019-08-05"
"B02E",4,"ACRU","0-1",0,"3.0","2019-08-05"
"B02E",4,"ACRU","0-1",4.5,"5.4","2019-08-05"
"B02E",4,"ACRU","0-1",7,"7.3","2019-08-05"
"B02E",4,"ACRU","0-1",4.8,"5.4","2019-08-05"
"B02E",4,"VBAC","0-1",70,"71.0","2019-08-05"
"B02E",4,"ACRU","0-1",0,"5.4","2019-08-05"
"B02E",4,"ACRU","0-1",2,"3.9","2019-08-05"
"B02E",4,"ACRU","0-1",0,"3.8","2019-08-05"
"B02E",4,"ACRU","0-1",4,"4.3","2019-08-05"
"B02E",4,"ACRU","0-1",4,"4.5","2019-08-05"
"B02E",4,"ACRU","0-1",5.8,"6.3","2019-08-05"
"B02E",4,"ACRU","0-1",8.2,"9.1","2019-08-05"
"B02E",4,"ACRU","0-1",6,"7.8","2019-08-05"
"B02E",4,"ACRU","0-1",4.1,"5.4","2019-08-05"
"B02E",4,"QURU","0-1",17.7,"18.4","2019-08-05"
"B02E",4,"ACRU","0-1",0,"4.0","2019-08-05"
"B02E",4,"ACRU","0-1",3.5,"4.6","2019-08-05"
"B02E",4,"VBAC","0-1",15.5,"17.0","2019-08-05"
"B02E",4,"VBAC","0-1",4,"6.5","2019-08-05"
"B02E",4,"ACRU","0-1",3.3,"4.0","2019-08-05"
"B02E",4,"VBAC","0-1",14.5,"17.1","2019-08-05"
"B02E",4,"VBAC","0-1",6.5,"9.6","2019-08-05"
"B02E",6,"ACRU","0-1",6.5,"7.4","2019-08-05"
"B02E",6,"ACRU","0-1",6,"6.3","2019-08-05"
"B02E",6,"ACRU","0-1",0,"4.8","2019-08-05"
"B02E",6,"ACRU","0-1",4.8,"5.5","2019-08-05"
"B02E",6,"FAGR","0-1",37.5,"46.0","2019-08-05"
"B02E",6,"FAGR","0-1",53.2,"63.5","2019-08-05"
"B02E",6,"ACRU","0-1",7.1,"8.6","2019-08-05"
"B02E",6,"ACRU","0-1",7,"7.5","2019-08-05"
"B02E",6,"ACRU","0-1",0,"4.0","2019-08-05"
"B02E",6,"ACRU","0-1",7.3,"7.8","2019-08-05"
"B02E",6,"ACRU","0-1",6,"6.7","2019-08-05"
"B02E",6,"ACRU","0-1",8,"8.4","2019-08-05"
"B02E",6,"ACRU","0-1",2.5,"2.7","2019-08-05"
"B02E",6,"ACRU","0-1",5,"7.7","2019-08-05"
"B02E",6,"ACRU","0-1",8.5,"9.0","2019-08-05"
"B02E",6,"ACRU","0-1",6,"8.9","2019-08-05"
"B02E",6,"ACRU","0-1",6.3,"6.8","2019-08-05"
"B02E",6,"ACRU","0-1",6.2,"7.2","2019-08-05"
"B02E",6,"ACRU","0-1",5,"5.7","2019-08-05"
"B02E",6,"ACRU","0-1",5.2,"5.4","2019-08-05"
"B02E",6,"FAGR","0-1",14,"17.8","2019-08-05"
"B02E",6,"ACRU","0-1",5.5,"6.1","2019-08-05"
"B02E",6,"ACRU","0-1",5.3,"5.6","2019-08-05"
"B02E",6,"ACRU","0-1",3.9,"4.3","2019-08-05"
"B02E",6,"ACRU","0-1",4,"5.2","2019-08-05"
"B02E",6,"ACRU","0-1",6,"7.2","2019-08-05"
"B02E",6,"ACRU","0-1",6.8,"7.4","2019-08-05"
"B02E",8,"ACRU","0-1",7,"7.7","2019-08-05"
"B02E",8,"ACRU","0-1",0,"5.1","2019-08-05"
"B02E",8,"ACRU","0-1",4.5,"4.6","2019-08-05"
"B02E",8,"ACPE","0-1",33,"36.9","2019-08-05"
"B02E",8,"ACPE","0-1",37.2,"40.5","2019-08-05"
"B02E",8,"ACPE","0-1",31.5,"34.6","2019-08-05"
"B02E",8,"ACRU","0-1",11,"12.2","2019-08-05"
"B02E",8,"ACPE","0-1",15.5,"22.1","2019-08-05"
"B02W",2,"ACRU","0-1",10.5,"11.2","2019-08-05"
"B02W",2,"ACRU","0-1",0,"4.8","2019-08-05"
"B02W",2,"ACRU","0-1",6.2,"6.9","2019-08-05"
"B02W",2,"ACRU","0-1",6.5,"6.6","2019-08-05"
"B02W",2,"ACRU","0-1",10.5,"11.2","2019-08-05"
"B02W",2,"ACRU","0-1",9,"9.6","2019-08-05"
"B02W",2,"ACRU","0-1",0,"6.2","2019-08-05"
"B02W",2,"ACRU","0-1",13,"14.1","2019-08-05"
"B02W",2,"ACRU","0-1",20.9,"22.2","2019-08-05"
"B02W",2,"FAGR","0-1",22,"27.2","2019-08-05"
"B02W",2,"FAGR","0-1",25,"30.0","2019-08-05"
"B02W",2,"ACRU","0-1",15.2,"15.6","2019-08-05"
"B02W",2,"ACRU","0-1",0,"4.1","2019-08-05"
"B02W",2,"ACRU","0-1",9.5,"10.0","2019-08-05"
"B02W",2,"ACRU","0-1",21,"21.5","2019-08-05"
"B02W",2,"ACPE","0-1",22,"24.8","2019-08-05"
"B02W",2,"ACPE","0-1",11,"12.1","2019-08-05"
"B02W",2,"ACRU","0-1",10,"10.4","2019-08-05"
"B02W",2,"ACRU","0-1",14,"15.2","2019-08-05"
"B02W",2,"ACRU","0-1",9,"9.6","2019-08-05"
"B02W",2,"ACPE","0-1",35,"38.2","2019-08-05"
"B02W",2,"ACPE","0-1",111,"121.8","2019-08-05"
"B02W",6,"ACRU","0-1",12,"12.8","2019-08-05"
"B02W",6,"ACRU","0-1",6.5,"6.9","2019-08-05"
"B02W",6,"ACRU","0-1",6,"6.0","2019-08-05"
"B02W",6,"ACRU","0-1",10,"10.4","2019-08-05"
"B02W",6,"ACRU","0-1",13,"13.5","2019-08-05"
"B02W",6,"FAGR","0-1",15.7,"19.5","2019-08-05"
"B02W",6,"ACRU","0-1",6.5,"6.7","2019-08-05"
"B02W",6,"ACRU","0-1",0,"5.1","2019-08-05"
"B02W",6,"ACRU","0-1",5,"5.3","2019-08-05"
"B02W",6,"ACRU","0-1",4.5,"4.7","2019-08-05"
"B02W",6,"ACRU","0-1",8,"8.6","2019-08-05"
"B02W",6,"ACRU","0-1",7.8,"9.2","2019-08-05"
"B02W",6,"ACRU","0-1",7.5,"7.7","2019-08-05"
"B02W",6,"ACRU","0-1",7,"7.2","2019-08-05"
"B02W",6,"ACRU","0-1",5.4,"6.6","2019-08-05"
"B02W",6,"FAGR","1-2",83.5,"90.0","2019-08-05"
"B02W",6,"ACPE","1-2",125.4,"130.4","2019-08-05"
"B02W",6,"ACPE","0-1",98,"101.5","2019-08-05"
"B02W",6,"AMEL","0-1",46.2,"50.7","2019-08-05"
"B02W",6,"FAGR","0-1",43.9,"49.1","2019-08-05"
"B02W",6,"AMEL","0-1",0,"4.0","2019-08-05"
"B02W",8,"ACRU","0-1",4,"4.3","2019-08-05"
"B02W",8,"POGR","0-1",0,"20.7","2019-08-05"
"B03W",2,"AMEL","0-1",13.1,"13.2","2019-08-05"
"B03W",2,"ACRU","0-1",3.5,"4.9","2019-08-05"
"B03W",2,"ACRU","0-1",0,"6.5","2019-08-05"
"B03W",2,"ACRU","0-1",0,"4.6","2019-08-05"
"B03W",2,"ACRU","0-1",0,"6.4","2019-08-05"
"B03W",2,"ACRU","0-1",0,"7.4","2019-08-05"
"B03W",2,"ACRU","0-1",0,"6.0","2019-08-05"
"B03W",2,"ACRU","0-1",0,"6.0","2019-08-05"
"B03W",2,"ACRU","0-1",3.6,"9.1","2019-08-05"
"B03W",2,"ACRU","0-1",0,"6.2","2019-08-05"
"B03W",4,"ACRU","0-1",0,"4.5","2019-08-05"
"B03W",4,"ACRU","0-1",0,"4.7","2019-08-05"
"B03W",4,"ACRU","0-1",0,"5.3","2019-08-05"
"B03W",4,"ACRU","0-1",0,"5.3","2019-08-05"
"B03W",4,"ACRU","0-1",0,"5.0","2019-08-05"
"B03W",4,"ACRU","0-1",0,"4.5","2019-08-05"
"B03W",4,"ACRU","0-1",9.5,"12.0","2019-08-05"
"B03W",4,"ACRU","0-1",0,"6.3","2019-08-05"
"B03W",4,"ACPE","0-1",0,"10.2","2019-08-05"
"B03W",6,"ACRU","0-1",4.8,"5.1","2019-08-05"
"B03W",6,"ACRU","0-1",0,"2.0","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.8","2019-08-05"
"B03W",6,"ACRU","0-1",12.7,"13.5","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.9","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.2","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.4","2019-08-05"
"B03W",6,"ACRU","0-1",9.3,"10.4","2019-08-05"
"B03W",6,"ACRU","0-1",4.5,"4.8","2019-08-05"
"B03W",6,"ACRU","0-1",0,"5.5","2019-08-05"
"B03W",6,"ACRU","0-1",9.6,"10.1","2019-08-05"
"B03W",6,"ACRU","0-1",5.6,"6.0","2019-08-05"
"B03W",6,"ACRU","0-1",4.8,"5.7","2019-08-05"
"B03W",6,"ACRU","0-1",5.5,"6.0","2019-08-05"
"B03W",6,"ACRU","0-1",10.3,"11.3","2019-08-05"
"B03W",6,"ACRU","0-1",4,"5.1","2019-08-05"
"B03W",6,"ACRU","0-1",2.5,"4.8","2019-08-05"
"B03W",6,"ACRU","0-1",7,"7.8","2019-08-05"
"B03W",6,"ACRU","0-1",10.5,"12.3","2019-08-05"
"B03W",6,"ACRU","0-1",0,"4.1","2019-08-05"
"B03W",6,"ACRU","0-1",7.2,"7.5","2019-08-05"
"B03W",6,"ACRU","0-1",13.6,"15.1","2019-08-05"
"B03W",6,"QURU","0-1",21,"22.6","2019-08-05"
"B03W",6,"QURU","0-1",26,"27.0","2019-08-05"
"B03W",6,"ACRU","0-1",0,"6.6","2019-08-05"
"B03W",6,"ACRU","0-1",4,"5.2","2019-08-05"
"B03W",6,"ACRU","0-1",4.2,"5.7","2019-08-05"
"B03W",6,"ACRU","0-1",7.1,"7.8","2019-08-05"
"B03W",6,"ACRU","0-1",6.2,"6.6","2019-08-05"
"B03W",6,"ACRU","0-1",13.3,"14.2","2019-08-05"
"B03W",6,"ACRU","0-1",5.8,"7.0","2019-08-05"
"B03W",6,"ACRU","0-1",6.5,"7.1","2019-08-05"
"B03W",6,"ACRU","0-1",1,"3.9","2019-08-05"
"B03W",6,"ACRU","0-1",4.4,"5.3","2019-08-05"
"B03W",6,"ACRU","0-1",6.5,"7.3","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.9","2019-08-05"
"B03W",6,"ACRU","0-1",3.1,"3.6","2019-08-05"
"B03W",6,"ACRU","0-1",5.5,"7.7","2019-08-05"
"B03W",6,"ACRU","0-1",10.4,"12.1","2019-08-05"
"B03W",6,"ACPE","0-1",0,"7.0","2019-08-05"
"B03W",6,"ACRU","0-1",6.5,"7.9","2019-08-05"
"B03W",6,"ACRU","0-1",7.2,"8.9","2019-08-05"
"B03W",6,"ACRU","0-1",6,"6.9","2019-08-05"
"B03W",6,"ACRU","0-1",11.1,"12.2","2019-08-05"
"B03W",6,"ACRU","0-1",10.5,"11.3","2019-08-05"
"B03W",6,"ACRU","0-1",4.8,"6.5","2019-08-05"
"B03W",6,"ACRU","0-1",6,"6.4","2019-08-05"
"B03W",6,"ACRU","0-1",3,"5.4","2019-08-05"
"B03W",6,"ACRU","0-1",5.8,"6.5","2019-08-05"
"B03W",6,"ACRU","0-1",3,"4.5","2019-08-05"
"B03W",6,"ACRU","0-1",3.1,"3.9","2019-08-05"
"B03W",6,"ACRU","0-1",13.4,"14.5","2019-08-05"
"B03W",6,"ACRU","0-1",7.6,"8.9","2019-08-05"
"B03W",6,"ACRU","0-1",0,"3.5","2019-08-05"
"B03W",6,"ACRU","0-1",0,"5.2","2019-08-05"
"B03W",8,"ACPE","0-1",23,"23.6","2019-08-05"
"B03W",8,"ACPE","0-1",0,"4.0","2019-08-05"
"B03W",8,"FAGR","0-1",124,"138.3","2019-08-05"
"B03W",8,"ACPE","0-1",0,"4.3","2019-08-05"
"B03W",8,"ACPE","0-1",8,"8.2","2019-08-05"
"B03W",8,"ACPE","0-1",0,"4.4","2019-08-05"
"B03W",8,"ACPE","0-1",5,"5.3","2019-08-05"
"B03W",8,"VBAC","0-1",7,"7.6","2019-08-05"
"B03W",8,"AMEL","0-1",17,"19.4","2019-08-05"
"B03W",8,"ACRU","0-1",10.1,"11.2","2019-08-05"
"B03W",8,"ACRU","0-1",12.2,"12.4","2019-08-05"
"B03W",8,"ACRU","0-1",13,"13.3","2019-08-05"
"B03W",8,"VBAC","0-1",16,"16.6","2019-08-05"
"B03W",8,"VBAC","0-1",18.4,"20.0","2019-08-05"
"B03W",8,"ACRU","0-1",6.2,"6.9","2019-08-05"
"B03W",8,"ACRU","0-1",0,"5.2","2019-08-05"
"B03W",8,"ACRU","0-1",0,"4.6","2019-08-05"
"B03W",8,"ACRU","0-1",4.4,"5.2","2019-08-05"
"B03W",8,"ACRU","0-1",0,"4.1","2019-08-05"
"B03W",8,"VBAC","0-1",11.5,"12.2","2019-08-05"
"B03W",8,"ACRU","0-1",12.3,"12.5","2019-08-05"
"B03W",8,"ACRU","0-1",0,"6.3","2019-08-05"
"B03W",8,"QURU","0-1",13,"13.5","2019-08-05"
"B03W",8,"QURU","0-1",8.7,"9.8","2019-08-05"
"B03W",8,"ACRU","0-1",5.5,"6.1","2019-08-05"
"B03W",8,"ACRU","0-1",6.6,"6.9","2019-08-05"
"B03W",8,"ACRU","0-1",7,"7.6","2019-08-05"
"B03W",8,"ACRU","0-1",6,"6.9","2019-08-05"
"B03W",8,"ACRU","0-1",5.4,"5.7","2019-08-05"
"B03W",8,"VBAC","0-1",18,"18.7","2019-08-05"
"B03W",8,"VBAC","0-1",5.4,"5.6","2019-08-05"
"B03W",8,"ACRU","0-1",6.3,"7.9","2019-08-05"
"B03W",8,"ACRU","0-1",0,"3.4","2019-08-05"
"B03W",8,"ACRU","0-1",4.4,"4.9","2019-08-05"
"B03W",8,"ACRU","0-1",0,"4.1","2019-08-05"
"B03W",8,"ACRU","0-1",8,"8.3","2019-08-05"
"B03W",8,"ACRU","0-1",0,"4.6","2019-08-05"
"B03W",8,"ACRU","0-1",14.1,"14.6","2019-08-05"
"B03W",8,"AMEL","0-1",12,"14.4","2019-08-05"
"B03W",8,"VBAC","0-1",9.1,"10.3","2019-08-05"
"B03W",8,"ACRU","0-1",0,"6.3","2019-08-05"
"B03W",8,"AMEL","0-1",28.1,"28.5","2019-08-05"
"B03E",2,"ACRU","0-1",9.5,"10.6","2019-08-05"
"B03E",2,"ACRU","0-1",0,"4.8","2019-08-05"
"B03E",2,"ACRU","0-1",9,"10.4","2019-08-05"
