site,subplot_id,tag,species,dbh_cm,health_status,canopy_status,date,notes
UMBS,A04W,2588,ACSA,26,L,OD,7/12/2018,2587 - 2588 share base
UMBS,A04W,2589,????,18.4,D,UN,7/12/2018,
UMBS,A04W,2590,FAGR,25.1,L,OS,7/12/2018,
UMBS,A04W,2591,FAGR,11.4,L,OS,7/12/2018,2591 - 2592 share base
UMBS,A04W,2592,FAGR,12.3,L,UN,7/12/2018,2591 - 2592 share base
UMBS,A04W,2593,FAGR,9.2,L,UN,7/12/2018,
UMBS,A04W,2594,ACSA,18.5,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A04W,2595,ACSA,19.3,L,OS,7/12/2018,
UMBS,A04W,2596,FAGR,12.4,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A04W,2597,FAGR,8.2,L,UN,7/12/2018,
UMBS,A04W,2598,FAGR,13.4,L,OS,7/12/2018,
UMBS,A04W,2599,ACSA,19.2,L,OS,7/12/2018,
UMBS,A04W,2600,ACSA,15.2,L,OS,7/12/2018,
UMBS,A04W,2601,ACSA,15.9,L,OS,7/12/2018,
UMBS,A04W,2602,????,10.2,D,UN,7/12/2018,
UMBS,A04W,2603,ACSA,11.6,L,OS,7/12/2018,2603 - 2604 share base
UMBS,A04W,2604,ACSA,8,D,UN,7/12/2018,2603 - 2604 share base
UMBS,A04W,2605,ACSA,31.1,L,OD,7/12/2018,
UMBS,A04W,2606,ACSA,8.1,D,UN,7/12/2018,2606 - 2608 share base
UMBS,A04W,2607,ACSA,13.1,L,OS,7/12/2018,2606 - 2608 share base
UMBS,A04W,2608,ACSA,9.1,D,UN,7/12/2018,2606 - 2608 share base
UMBS,A04W,2609,FAGR,11.8,D,OS,7/12/2018,
UMBS,A04W,2610,ACSA,21.9,L,OS,7/12/2018,
UMBS,A04W,2611,ACSA,14,L,OS,7/12/2018,2611 - 2612 share base
UMBS,A04W,2612,ACSA,15.8,L,OS,7/12/2018,2611 - 2612 share base
UMBS,A04W,2613,ACSA,13.6,L,OS,7/12/2018,2613 - 2614 share base
UMBS,A04W,2614,ACSA,14.3,L,OS,7/12/2018,2613 - 2614 share base
UMBS,A04W,2615,POGR,51.9,L,OD,7/12/2018,2615 - 2617 in a cluster
UMBS,A04W,2616,POGR,49.5,L,OD,7/12/2018,2615 - 2617 in a cluster
UMBS,A04W,2617,POGR,35.3,D,UN,7/12/2018,2615 - 2617 in a cluster
UMBS,A04W,2618,POGR,54.8,L,OD,7/12/2018,
UMBS,A04W,2619,FAGR,11.9,D,UN,7/12/2018,
UMBS,A04W,2620,ACSA,9.2,L,UN,7/12/2018,
UMBS,A04W,2621,ACSA,8.7,L,UN,7/12/2018,
UMBS,A04W,2622,ACRU,24.7,L,OS,7/12/2018,2622 - 2623 share base
UMBS,A04W,2623,ACRU,19.9,L,OS,7/12/2018,2622 - 2623 share base
UMBS,A04W,2624,ACRU,31,L,OD,7/12/2018,2624 - 2627 share base
UMBS,A04W,2625,ACRU,32.5,L,OD,7/12/2018,2624 - 2627 share base
UMBS,A04W,2626,ACRU,34.9,L,OD,7/12/2018,2624 - 2627 share base
UMBS,A04W,2627,ACRU,30.1,L,OD,7/12/2018,2624 - 2627 share base
UMBS,A04W,2628,FAGR,12.2,D,UN,7/12/2018,
UMBS,A04W,2629,ACSA,10.7,L,OS,7/12/2018,
UMBS,A04W,2630,ACSA,14.1,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A04W,2631,ACSA,22.6,L,OD,7/12/2018,
UMBS,A04W,2632,ACSA,22.6,L,OD,7/12/2018,
UMBS,A04W,2633,FAGR,15.8,L,OS,7/12/2018,2633 - 2635 share base
UMBS,A04W,2634,FAGR,25,L,OD,7/12/2018,2633 - 2635 share base
UMBS,A04W,2635,FAGR,21.9,L,OD,7/12/2018,2633 - 2635 share base
UMBS,A04W,2636,FAGR,21.7,L,OS,7/12/2018,
UMBS,A04W,2637,ACSA,20.1,L,OS,7/12/2018,
UMBS,A04W,2638,POGR,34.1,L,OD,7/12/2018,
UMBS,A04W,2639,ACSA,21.5,L,OD,7/12/2018,
UMBS,A04W,2640,POGR,30.3,L,OD,7/12/2018,
UMBS,A04W,2641,FAGR,11.8,D,UN,7/12/2018,
UMBS,A04W,2642,ACSA,25.5,L,OD,7/12/2018,
UMBS,A04W,2643,ACSA,11.5,L,OS,7/12/2018,
UMBS,A04W,2644,ACSA,19.2,L,OD,7/12/2018,
UMBS,A04W,2645,FAGR,12.4,D,UN,7/12/2018,
UMBS,A04W,2646,ACSA,25.5,L,OD,7/12/2018,
UMBS,A04W,2647,FAGR,,M,UN,7/12/2018,
UMBS,A04W,2648,ACSA,15.9,L,OS,7/12/2018,
UMBS,A04W,2649,ACSA,17.7,L,OS,7/12/2018,2649 - 2650 share base
UMBS,A04W,2650,ACSA,10.2,L,UN,7/12/2018,2649 - 2650 share base
UMBS,A04W,2651,ACSA,14.9,L,OS,7/12/2018,2651 - 2652 share base
UMBS,A04W,2652,ACSA,15.2,L,OS,7/12/2018,2651 - 2652 share base
UMBS,A04W,2653,POGR,52.8,L,OD,7/12/2018,
UMBS,A04W,2654,BEAL,15,D,UN,7/12/2018,
UMBS,A04W,2655,ACSA,14.5,L,OS,7/12/2018,2655 - 2656 share base
UMBS,A04W,2656,ACSA,20.3,L,OS,7/12/2018,2655 - 2656 share base
UMBS,A04W,2657,????,10.1,D,SA,7/12/2018,
UMBS,A04W,2658,ACSA,8.6,L,UN,7/12/2018,
UMBS,A04W,2659,POGR,38.5,L,OD,7/12/2018,
UMBS,A04W,2660,POGR,56,L,OD,7/12/2018,
UMBS,A04W,2661,ACSA,12.8,L,OS,7/12/2018,2661 2667 share base
UMBS,A04W,2662,ACSA,22.4,L,OD,7/12/2018,2661 2667 share base
UMBS,A04W,2663,ACSA,17.7,L,OS,7/12/2018,
UMBS,A04W,2664,FAGR,14.4,L,OS,7/12/2018,
UMBS,A04W,2665,ACSA,11.8,L,OS,7/12/2018,
UMBS,A04W,2666,ACSA,21.3,L,OS,7/12/2018,
UMBS,A04W,2667,ACSA,16,L,OS,7/12/2018,
UMBS,A04W,2668,FAGR,9,L,UN,7/12/2018,
UMBS,A04W,2669,FAGR,18.7,L,OS,7/12/2018,
UMBS,A04W,2670,FAGR,19,L,OS,7/12/2018,
UMBS,A04W,2671,ACRU,43.7,L,OD,7/12/2018,
UMBS,A04W,2672,ACRU,35.5,L,OD,7/12/2018,
UMBS,A04W,2673,ACRU,23.2,L,OD,7/12/2018,
UMBS,B01E,1654,QURU,8.7,L,OS,7/4/2018,
UMBS,B01E,1655,QURU,21.1,L,OD,7/4/2018,
UMBS,B01E,1656,QURU,8.9,L,OS,7/4/2018,
UMBS,B01E,1657,FAGR,9.6,L,UN,7/4/2018,reading taken above DBH
UMBS,B01E,1658,ACRU,18.8,L,OD,7/4/2018,
UMBS,B01E,1659,ACRU,10,D,UN,7/4/2018,1659-1660 share base
UMBS,B01E,1660,ACRU,13.2,L,OS,7/4/2018,1659-1660 share base
UMBS,B01E,1661,ACRU,13.7,L,OS,7/4/2018,1661-1662 share base
UMBS,B01E,1662,ACRU,22.3,L,OS,7/4/2018,1661-1662 share base
UMBS,B01E,1663,FAGR,0.8,L,SA,7/4/2018,"REDACT, under minimum DBH, NE veg plot"
UMBS,B01E,1664,POGR,40.4,L,OD,7/4/2018,
UMBS,B01E,1665,ACRU,27.4,L,OD,7/4/2018,1665-1668 share base
UMBS,B01E,1666,ACRU,20.2,L,OS,7/4/2018,1665-1668 share base
UMBS,B01E,1667,ACRU,18.2,L,OD,7/4/2018,1665-1668 share base
UMBS,B01E,1668,ACRU,25.1,L,OD,7/4/2018,1665-1668 share base
UMBS,B01E,1669,POGR,26.1,L,OD,7/4/2018,
UMBS,B01E,1670,ACRU,9.7,L,OS,7/4/2018,1670-1672 share base
UMBS,B01E,1671,ACRU,12.9,L,OS,7/4/2018,1670-1672 share base
UMBS,B01E,1672,ACRU,25.8,L,OD,7/4/2018,1670-1672 share base
UMBS,B01E,1673,FAGR,19.8,L,OS,7/4/2018,1673-1674 share base
UMBS,B01E,1674,FAGR,13,L,OS,7/4/2018,1673-1674 share base
UMBS,B01E,1675,POGR,36.4,L,OD,7/4/2018,
UMBS,B01E,1676,ACRU,24.4,L,OS,7/4/2018,
UMBS,B01E,1677,ACRU,10.3,L,OS,7/4/2018,1677-1679 share base
UMBS,B01E,1678,ACRU,12.7,L,OS,7/4/2018,1677-1679 share base
UMBS,B01E,1679,ACRU,16.1,D,UN,7/4/2018,1677-1679 share base
UMBS,B01E,1680,QURU,2.7,L,UN,7/4/2018,SE veg plot
UMBS,B01E,1681,QURU,62.2,L,OD,7/4/2018,stem is too wide for calipers--recorded DBH is under true DBH. DBH taken manually as 64.8
UMBS,B01E,1682,ACRU,15,L,OS,7/4/2018,1682-1683 share base
UMBS,B01E,1683,ACRU,15.7,L,OS,7/4/2018,1682-1683 share base
UMBS,B01E,1684,ACRU,18.6,L,OS,7/4/2018,1684-1685 share base
UMBS,B01E,1685,ACRU,27.2,L,OS,7/4/2018,1684-1685 share base
UMBS,B01E,1686,FAGR,8.5,L,UN,7/4/2018,
UMBS,B01E,1687,ACRU,13,L,OS,7/4/2018,
UMBS,B01E,1688,POGR,28,L,OD,7/4/2018,
UMBS,B01E,1689,QURU,32.5,L,OD,7/4/2018,
UMBS,B01E,1690,ACRU,14,L,OS,7/4/2018,
UMBS,B01E,1691,ACRU,17,L,OS,7/4/2018,
UMBS,B01E,1692,ACRU,19.2,L,OS,7/4/2018,1692-1694 share base
UMBS,B01E,1693,ACRU,20.3,L,OS,7/4/2018,1692-1694 share base
UMBS,B01E,1694,ACRU,15.4,L,OS,7/4/2018,1692-1694 share base
UMBS,B01E,1695,POGR,39,L,OD,7/4/2018,
UMBS,B01E,1696,POGR,45.8,L,OD,7/4/2018,
UMBS,B01E,1697,POGR,35.8,L,OD,7/4/2018,in new plot 213
UMBS,B01E,1698,POGR,33.8,L,OD,7/4/2018,
UMBS,B01E,1699,ACRU,16.3,L,OS,7/4/2018,1699-1701 share base
UMBS,B01E,1700,ACRU,23.3,L,OS,7/4/2018,1699-1701 share base
UMBS,B01E,1701,ACRU,14.1,L,OS,7/4/2018,1699-1701 share base
UMBS,B01E,1702,POGR,39,L,OD,7/4/2018,
UMBS,B01E,1703,TSCA,8,L,UN,7/4/2018,
UMBS,B01E,1704,POGR,47.4,L,OD,7/4/2018,
UMBS,B01E,1705,POGR,36,D,UN,7/4/2018,
UMBS,B01E,1706,ACRU,10.9,L,OS,7/4/2018,1706-1708 share base
UMBS,B01E,1707,ACRU,22.1,L,OD,7/4/2018,1706-1708 share base
UMBS,B01E,1708,ACRU,12.7,D,OS,7/4/2018,1706-1708 share base
UMBS,B01E,1709,ACRU,24.2,L,OD,7/4/2018,1709-1710 share base
UMBS,B01E,1710,ACRU,25.5,L,OD,7/4/2018,1709-1710 share base
UMBS,B01E,1711,QURU,11.5,L,OS,7/4/2018,
UMBS,B01E,1712,POGR,34.3,L,OD,7/4/2018,
UMBS,B01E,1713,POGR,27.9,L,OD,7/4/2018,
UMBS,B01E,1714,POGR,10.7,L,OS,7/4/2018,
UMBS,B01E,1715,POGR,40.2,L,OD,7/4/2018,
UMBS,B01E,1716,ACRU,17,L,OS,7/4/2018,
UMBS,B01E,1717,ACRU,9.1,L,OS,7/4/2018,
UMBS,B01E,1718,ACRU,12.7,L,OS,7/4/2018,
UMBS,B01E,1719,POGR,32.8,L,OD,7/4/2018,
UMBS,B01E,1720,ACRU,8.4,L,OS,7/4/2018,
UMBS,B01E,1721,POGR,39,L,OD,7/4/2018,
UMBS,B01E,1722,ACRU,7.9,L,OS,7/4/2018,"REDACT, under minimum DBH"
UMBS,B01E,1723,ACRU,12.3,L,OS,7/4/2018,1722-1725 share base
UMBS,B01E,1724,ACRU,10.5,L,OS,7/4/2018,1722-1725 share base
UMBS,B01E,1725,ACRU,9.8,L,OS,7/4/2018,1722-1725 share base
UMBS,B01E,1726,ACRU,22,L,OS,7/4/2018,1726-1727 share base
UMBS,B01E,1727,ACRU,25.1,L,OS,7/4/2018,1726-1727 share base
UMBS,B01E,1728,ACRU,18.8,L,OS,7/4/2018,
UMBS,B01E,1729,ACRU,11.3,D,OS,7/4/2018,read as outside plot at 18.13 m
UMBS,B01E,1730,ACRU,22.7,L,OS,7/4/2018,1730-1731 share base
UMBS,B01E,1731,ACRU,19.7,L,OS,7/4/2018,1730-1731 share base
UMBS,B01E,1732,ACRU,11,L,OS,7/4/2018,
UMBS,B01E,1733,ACRU,8.7,L,OS,7/4/2018,
UMBS,B01E,1734,ACRU,10.2,D,UN,7/4/2018,
UMBS,B01E,1735,ACRU,9,D,UN,7/4/2018,1735-1739 share base
UMBS,B01E,1736,ACRU,10.6,D,UN,7/4/2018,1735-1739 share base
UMBS,B01E,1737,ACRU,21,L,OS,7/4/2018,1735-1739 share base
UMBS,B01E,1738,ACRU,21.3,L,OS,7/4/2018,1735-1739 share base
UMBS,B01E,1739,ACRU,18,L,OS,7/4/2018,1735-1739 share base
UMBS,B01E,1740,POGR,31.8,L,OD,7/4/2018,
UMBS,B01E,1741,FAGR,2.4,L,UN,7/4/2018,NW veg plot
UMBS,B01E,1742,ACPE,2.7,L,UN,7/4/2018,NW veg plot
UMBS,B01E,1743,POGR,21.2,L,OD,7/4/2018,
UMBS,B01E,1744,QURU,7.8,L,OS,7/4/2018,"REDACT, under minimum DBH"
UMBS,B01E,1745,QURU,25,L,OD,7/4/2018,
UMBS,B01E,1746,ACRU,11.1,L,OS,7/4/2018,1746-1747 share base
UMBS,B01E,1747,ACRU,13.2,L,OS,7/4/2018,"1746-1747 share base, 1747 read as outside plot at 18.01 m"
UMBS,B01W,1549,ACRU,17.2,L,OS,7/3/2018,
UMBS,B01W,1550,ACRU,9.6,L,OS,7/3/2018,reading taken below DBH
UMBS,B01W,1551,ACRU,21.3,L,OD,7/3/2018,1551-1552 share base
UMBS,B01W,1552,ACRU,16.1,L,OD,7/3/2018,1551-1552 share base
UMBS,B01W,1553,ACRU,9.2,L,OS,7/3/2018,
UMBS,B01W,1554,ACRU,14.4,L,OD,7/3/2018,
UMBS,B01W,1555,ACRU,14.5,D,UN,7/3/2018,
UMBS,B01W,1556,ACRU,14,D,OS,7/3/2018,1556-1560 share base
UMBS,B01W,1557,ACRU,19.9,L,OD,7/3/2018,1556-1560 share base
UMBS,B01W,1558,ACRU,26.5,L,OD,7/3/2018,1556-1560 share base
UMBS,B01W,1559,ACRU,8.2,L,OS,7/3/2018,"1556-1560 share base, 1559 in new plot 210"
UMBS,B01W,1560,ACRU,23.9,L,OD,7/3/2018,1556-1560 share base
UMBS,B01W,1561,ACRU,10.3,L,OS,7/3/2018,1561-1563 share base
UMBS,B01W,1562,ACRU,20.7,L,OD,7/3/2018,"1561-1563 share base, reading taken below DBH"
UMBS,B01W,1563,ACRU,17.1,L,OD,7/3/2018,"1561-1563 share base, reading taken above DBH"
UMBS,B01W,1564,ACRU,11.5,L,OD,7/3/2018,1564-1566 share base
UMBS,B01W,1565,ACRU,16.6,L,OD,7/3/2018,1564-1566 share base
UMBS,B01W,1566,ACRU,13.2,L,OD,7/3/2018,1564-1566 share base
UMBS,B01W,1567,POGR,40.2,L,OD,7/3/2018,"NE veg plot, 1567 + 1593 share base"
UMBS,B01W,1568,POGR,41.3,L,OD,7/3/2018,
UMBS,B01W,1569,FAGR,8.6,D,UN,7/3/2018,
UMBS,B01W,1570,ACRU,20,L,OD,7/3/2018,"1570-1574 share base, 1570 in new plot 209"
UMBS,B01W,1571,ACRU,26.8,L,OD,7/3/2018,"1570-1574 share base, 1571 read outside plot at 18.16 m"
UMBS,B01W,1572,ACRU,16.8,L,OS,7/3/2018,"1570-1574 share base, 1572 read as outside plot at 18.16 m"
UMBS,B01W,1573,ACRU,12.7,L,OS,7/3/2018,1570-1574 share base
UMBS,B01W,1574,ACRU,19.4,L,OD,7/3/2018,"1570-1574 share base, 1574 in new plot 209"
UMBS,B01W,1575,QURU,8.5,L,OS,7/3/2018,read as outside plot at 18.12
UMBS,B01W,1576,POGR,38.7,L,OD,7/3/2018,
UMBS,B01W,1577,????,14.2,D,UN,7/3/2018,
UMBS,B01W,1578,ACRU,23.2,L,OS,7/3/2018,
UMBS,B01W,1579,ACRU,18.4,L,OS,7/3/2018,
UMBS,B01W,1580,POGR,31.1,L,OD,7/3/2018,
UMBS,B01W,1581,QURU,8.8,L,OS,7/3/2018,
UMBS,B01W,1582,POGR,41.9,L,OD,7/3/2018,
UMBS,B01W,1583,QURU,18,L,OS,7/3/2018,
UMBS,B01W,1584,POGR,15.9,L,OD,7/3/2018,
UMBS,B01W,1585,POGR,38.6,L,OD,7/3/2018,
UMBS,B01W,1586,POGR,30.2,L,OD,7/3/2018,read as outside plot at 18.79
UMBS,B01W,1587,QURU,10.8,L,OS,7/3/2018,
UMBS,B01W,1588,QURU,13.4,L,OS,7/3/2018,in new plot 208
UMBS,B01W,1589,POGR,33.2,L,OD,7/3/2018,
UMBS,B01W,1590,POGR,40.7,L,OD,7/3/2018,
UMBS,B01W,1591,QURU,7.3,L,OS,7/3/2018,SE veg plot
UMBS,B01W,1592,ACRU,2.6,L,UN,7/3/2018,SE veg plot
UMBS,B01W,1593,QURU,5.1,L,UN,7/3/2018,"NE veg plot, 1567 + 1593 share base"
UMBS,B01W,1594,ACRU,2,L,UN,7/3/2018,SE veg plot
UMBS,B01W,1595,FAGR,1.5,L,UN,7/3/2018,SE veg plot
UMBS,B01W,1596,POGR,39.6,L,OD,7/3/2018,
UMBS,B01W,1597,QURU,8.2,D,UN,7/3/2018,bent over in an arch toward ground
UMBS,B01W,1598,QURU,9.2,L,UN,7/3/2018,
UMBS,B01W,1599,POGR,36.1,L,OD,7/3/2018,
UMBS,B01W,1600,ACRU,15.3,L,OD,7/3/2018,1600-1601 share base
UMBS,B01W,1601,ACRU,30.3,L,OD,7/3/2018,1600-1601 share base
UMBS,B01W,1602,ACRU,20.2,L,OD,7/3/2018,
UMBS,B01W,1603,POGR,13.4,D,OD,7/3/2018,
UMBS,B01W,1604,POGR,38.6,L,OD,7/3/2018,1604-1605 share base
UMBS,B01W,1605,POGR,38.3,L,OD,7/3/2018,"1604-1605 share base, 1605 in new plot 208"
UMBS,B01W,1606,FAGR,16.8,L,OS,7/3/2018,1606-1608 share base
UMBS,B01W,1607,FAGR,8.5,L,OS,7/3/2018,1606-1608 share base
UMBS,B01W,1608,FAGR,8.5,L,OS,7/3/2018,1606-1608 share base
UMBS,B01W,1609,POGR,35.7,L,OD,7/3/2018,
UMBS,B01W,1610,ACRU,9,D,UN,7/3/2018,1610-1612 share base
UMBS,B01W,1611,ACRU,25.3,L,OS,7/3/2018,1610-1612 share base
UMBS,B01W,1612,ACRU,24.6,L,OS,7/3/2018,1610-1612 share base
UMBS,B01W,1613,ACRU,14.8,L,OS,7/3/2018,
UMBS,B01W,1614,POGR,40.9,L,OD,7/3/2018,
UMBS,B01W,1615,POGR,30.7,L,OD,7/3/2018,
UMBS,B01W,1616,POGR,34.7,L,OD,7/3/2018,
UMBS,B01W,1617,FAGR,17.1,L,OS,7/3/2018,"1617-1618 share base, 1617 in new plot 208"
UMBS,B01W,1618,FAGR,21.4,L,OS,7/3/2018,"1617-1618 share base, 1618 in new plot 208"
UMBS,B01W,1619,POGR,37.4,L,OD,7/3/2018,
UMBS,B01W,1620,POGR,40,L,OD,7/3/2018,in new plot 208
UMBS,B01W,1621,ACRU,18.6,L,OS,7/3/2018,
UMBS,B01W,1622,ACRU,13.3,L,OS,7/3/2018,1622-1624 share plot
UMBS,B01W,1623,ACRU,22.4,L,OS,7/3/2018,"1622-1624 share plot, 1623 in new plot 208"
UMBS,B01W,1624,ACRU,34.7,L,OS,7/3/2018,1622-1624 share plot
UMBS,B01W,1627,FAGR,1.6,L,UN,7/3/2018,SW veg plot
UMBS,B01W,1625,POGR,25.2,D,UN,7/3/2018,
UMBS,B01W,1626,POGR,36.6,L,OD,7/3/2018,
UMBS,B01W,1628,FAGR,1.9,L,UN,7/3/2018,SW veg plot
UMBS,B01W,1629,FAGR,1.6,L,UN,7/3/2018,SW veg plot
UMBS,B01W,1630,FAGR,1.1,L,UN,7/3/2018,SW veg plot
UMBS,B01W,1631,FAGR,3,L,UN,7/3/2018,SW veg plot
UMBS,B01W,1632,POGR,36.7,L,OD,7/3/2018,
UMBS,B01W,1633,ACRU,49.1,L,OD,7/3/2018,
UMBS,B01W,1634,ACRU,40.5,L,OD,7/3/2018,
UMBS,B01W,1635,ACRU,11,L,OS,7/3/2018,
UMBS,B01W,1636,ACRU,18.2,L,OS,7/3/2018,
UMBS,B01W,1637,ACRU,10.9,L,OS,7/3/2018,
UMBS,B01W,1638,ACRU,12.7,L,OS,7/3/2018,
UMBS,B01W,1639,FAGR,21.1,L,OS,7/3/2018,
UMBS,B01W,1640,FAGR,15.4,L,OS,7/3/2018,in new plot 207
UMBS,B01W,1641,FAGR,11.8,M,UN,7/3/2018,
UMBS,B01W,1642,QURU,39.9,L,OD,7/3/2018,in new plot 210
UMBS,B01W,1643,FAGR,23.6,L,OS,7/3/2018,in new plot 210
UMBS,B01W,1644,FAGR,10,L,OS,7/3/2018,
UMBS,B01W,1645,ACRU,19.3,L,OD,7/3/2018,1645-1646 share base
UMBS,B01W,1646,ACRU,16.7,L,OD,7/3/2018,1645-1646 share base
UMBS,B01W,1647,FAGR,1.9,L,UN,7/3/2018,NW veg plot
UMBS,B01W,1648,QURU,2.9,L,UN,7/3/2018,NW veg plot
UMBS,B01W,1649,FAGR,1.5,L,UN,7/3/2018,NW veg plot
UMBS,B01W,1650,ACRU,8,D,UN,7/3/2018,
UMBS,B01W,1651,ACRU,12.2,L,OS,7/3/2018,
UMBS,B01W,1652,QURU,26.3,L,OD,7/3/2018,
UMBS,B01W,1653,ACRU,27.1,L,OD,7/3/2018,
UMBS,B02E,1862,ACRU,10.8,L,OS,7/5/2018,
UMBS,B02E,1863,FAGR,15,L,OS,7/5/2018,
UMBS,B02E,1864,POGR,38.9,L,OD,7/5/2018,
UMBS,B02E,1865,QURU,55.6,L,OD,7/5/2018,reading taken above DBH
UMBS,B02E,1866,ACRU,11.5,L,OS,7/5/2018,1866-1869 share base
UMBS,B02E,1867,ACRU,16,D,UN,7/5/2018,1866-1869 share base
UMBS,B02E,1868,ACRU,21.2,L,OS,7/5/2018,1866-1869 share base
UMBS,B02E,1869,ACRU,23.1,D,OS,7/5/2018,1866-1869 share base
UMBS,B02E,1870,QURU,11.4,L,OS,7/5/2018,NE veg plot
UMBS,B02E,1871,POGR,20.6,L,OS,7/5/2018,
UMBS,B02E,1872,FAGR,25.8,L,OS,7/5/2018,
UMBS,B02E,1873,FAGR,9.8,L,OS,7/5/2018,1873-1875 share base
UMBS,B02E,1874,FAGR,13.9,L,OS,7/5/2018,1873-1875 share base
UMBS,B02E,1875,FAGR,12.6,L,OS,7/5/2018,1873-1875 share base
UMBS,B02E,1876,POGR,15.4,L,OS,7/5/2018,
UMBS,B02E,1877,FAGR,9.8,L,UN,7/5/2018,
UMBS,B02E,1878,QURU,9.7,L,OS,7/5/2018,
UMBS,B02E,1879,TSCA,9.2,L,UN,7/5/2018,reading taken below DBH
UMBS,B02E,1880,POGR,25.9,L,OD,7/5/2018,
UMBS,B02E,1881,BEPA,42.1,L,OD,7/5/2018,1881-1883 share base
UMBS,B02E,1882,BEPA,42.2,L,OD,7/5/2018,"1881-1883 share base, 1882 reading taken above DBH"
UMBS,B02E,1883,BEPA,33,L,OD,7/5/2018,"1881-1883 share base, 1883 reading taken above DBH"
UMBS,B02E,1884,ACPE,2.6,L,UN,7/5/2018,SE veg plot
UMBS,B02E,1885,QURU,8.9,L,OS,7/5/2018,
UMBS,B02E,1886,QURU,8,L,OS,7/5/2018,
UMBS,B02E,1887,ACRU,26.3,L,OS,7/5/2018,"1887-1890 share base, 1887 in new plot 223"
UMBS,B02E,1888,ACRU,22.8,L,OS,7/5/2018,"1887-1890 share base, 1888 in new plot 223"
UMBS,B02E,1889,ACRU,16.6,L,OS,7/5/2018,1887-1890 share base
UMBS,B02E,1890,ACRU,15,L,OS,7/5/2018,1887-1890 share base
UMBS,B02E,1891,QURU,8.7,L,OS,7/5/2018,
UMBS,B02E,1892,ACRU,14.3,L,OS,7/5/2018,"1892-1895 share base, 1892 in new plot 223"
UMBS,B02E,1893,ACRU,27.4,L,OS,7/5/2018,"1892-1895 share base, 1893 in new plot 223"
UMBS,B02E,1894,ACRU,30.5,L,OD,7/5/2018,1892-1895 share base
UMBS,B02E,1895,ACRU,30.6,L,OD,7/5/2018,1892-1895 share base
UMBS,B02E,1896,ACRU,34.3,L,OD,7/5/2018,1896-1897 share base
UMBS,B02E,1897,ACRU,14.4,L,OS,7/5/2018,1896-1897 share base
UMBS,B02E,1898,BEPA,11.1,L,UN,7/5/2018,
UMBS,B02E,1899,FAGR,13.2,L,UN,7/5/2018,
UMBS,B02E,1900,FAGR,10.1,L,UN,7/5/2018,reading taken above DBH
UMBS,B02E,1901,FAGR,10.1,L,UN,7/5/2018,
UMBS,B02E,1902,ACRU,17.8,L,OS,7/5/2018,1902-1903 share base
UMBS,B02E,1903,ACRU,37.8,L,OD,7/5/2018,1902-1903 share base
UMBS,B02E,1904,FAGR,8.4,L,UN,7/5/2018,
UMBS,B02E,1905,FAGR,13,L,OS,7/5/2018,read as outside plot at 18.16 m
UMBS,B02E,1906,POGR,24.9,L,OD,7/5/2018,
UMBS,B02E,1907,FAGR,21.6,L,OS,7/5/2018,
UMBS,B02E,1908,FAGR,8.5,L,UN,7/5/2018,
UMBS,B02E,1909,????,2,D,UN,7/5/2018,SW veg plot
UMBS,B02E,1910,ACRU,21.2,L,OS,7/5/2018,1910-1911 share base
UMBS,B02E,1911,ACRU,14,L,OS,7/5/2018,1910-1911 share base
UMBS,B02E,1912,ACRU,9.8,L,OS,7/5/2018,
UMBS,B02E,1913,POGR,47.8,L,OD,7/5/2018,
UMBS,B02E,1914,FAGR,15,L,OS,7/5/2018,
UMBS,B02E,1915,FAGR,10.7,L,OS,7/5/2018,
UMBS,B02E,1916,ACRU,18.8,L,OS,7/5/2018,"reading taken below DBH, 1916-1917 share base"
UMBS,B02E,1917,ACRU,21.1,L,OS,7/5/2018,1916-1917 share base
UMBS,B02E,1918,ACRU,21,L,OS,7/5/2018,
UMBS,B02E,1919,FAGR,15.3,L,OS,7/5/2018,
UMBS,B02E,1920,FAGR,8,L,OS,7/5/2018,1920-1921 share base
UMBS,B02E,1921,FAGR,17.8,L,OS,7/5/2018,1920-1921 share base
UMBS,B02E,1922,POGR,42.1,L,OD,7/5/2018,
UMBS,B02E,1923,POGR,51.2,D,UN,7/5/2018,
UMBS,B02E,1924,ACRU,11.4,L,OS,7/5/2018,
UMBS,B02E,1925,POGR,40.2,L,OD,7/5/2018,in new plot 224
UMBS,B02E,1926,POGR,41.3,L,OD,7/5/2018,read as outside plot at 18.45 m
UMBS,B02E,1927,ACRU,14.4,L,OS,7/5/2018,
UMBS,B02E,1928,POGR,43.3,L,OD,7/5/2018,
UMBS,B02E,1929,ACRU,10.5,L,OS,7/5/2018,
UMBS,B02E,1930,ACRU,12.8,L,OS,7/5/2018,1930-1931 share base
UMBS,B02E,1931,ACRU,10.7,L,OS,7/5/2018,1930-1931 share base
UMBS,B02E,1932,POGR,32.4,L,OD,7/5/2018,
UMBS,B02E,1933,ACSA,8.1,L,OS,7/5/2018,
UMBS,B02E,1934,POGR,39.5,L,OD,7/5/2018,
UMBS,B02E,1935,POGR,38.4,L,OD,7/5/2018,
UMBS,B02E,1936,FAGR,19.5,L,OS,7/5/2018,1936-1937 share base w/ third <8 cm
