subplot,uniqueID,vegplot_direction,vegplot_ID,species,baseD_cm,height_2018,height_2019,notes,date,initial
D03E,D03E8,8,NW,ACRU,0-1,16.5,17.8,,6/14/2019,MG
D03E,D03E8,8,NW,AMEL,0-1,7.5,8.8,,6/14/2019,MG
D03E,D03E8,8,NW,ACRU,0-1,8.9,9.6,,6/14/2019,MG
D03E,D03E8,8,NW,ACRU,0-1,6,7.2,,6/14/2019,MG
D03W,D03W2,2,NE,ACRU,0-1,0,4.1,,6/14/2019,MG
D03W,D03W2,2,NE,ACRU,0-1,4,5.4,,6/14/2019,MG
D03W,D03W2,2,NE,ACRU,0-1,0,3.1,,6/14/2019,MG
D03W,D03W2,2,NE,ACRU,0-1,0,5.6,,6/14/2019,MG
D03W,D03W4,4,SE,FAGR,0-1,6.1,7.2,,6/14/2019,MG
D03W,D03W4,4,SE,ACRU,0-1,30.1,31,,6/14/2019,MG
D03W,D03W4,4,SE,PIST,0-1,0,6.1,,6/14/2019,MG
D03W,D03W4,4,SE,ACRU,2-Jan,58.5,NA,,6/14/2019,MG
D03W,D03W4,4,SE,ACRU,0-1,7,7.9,,6/14/2019,MG
D03W,D03W4,4,SE,ACRU,0-1,13,13.5,,6/14/2019,MG
D03W,D03W6,6,SW,ACRU,0-1,8.3,9.6,,6/14/2019,MG
D03W,D03W6,6,SW,ACRU,0-1,19,21,,6/14/2019,MG
D03W,D03W6,6,SW,ACRU,0-1,6,6.9,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,4.5,7,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,13,13.7,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,5.6,6.1,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,9.3,9.6,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,9.4,9.8,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,15,15.8,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,9,9.4,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,9.4,9.8,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,10.5,10.9,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,24,24.3,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,15.5,15.9,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,11,11.3,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,10.5,11.1,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,12.3,12.6,,6/14/2019,MG
D03W,D03W8,8,NW,ACRU,0-1,10.4,10.8,,6/14/2019,MG
D04E,D04E2,2,NE,QURU,0-1,14.5,16.4,,6/14/2019,MG
D04E,D04E2,2,NE,QURU,0-1,22.5,23.9,,6/14/2019,MG
D04E,D04E2,2,NE,QURU,0-1,15,17.7,,6/14/2019,MG
D04E,D04E2,2,NE,ACRU,0-1,0,1.9,,6/14/2019,MG
D04E,D04E4,4,SE,FAGR,2-Jan,160,183.3,,6/14/2019,MG
D04E,D04E6,6,SW,QURU,0-1,9,10.7,,6/14/2019,MG
D04E,D04E6,6,SW,AMEL,0-1,12.6,12.9,,6/14/2019,MG
D04E,D04E6,6,SW,AMEL,0-1,8.2,9.5,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,7.5,10.2,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,19.3,20.4,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,9.4,10,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,0,2.3,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,11.5,14.3,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,22,27.9,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,32.4,33,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,3.5,6,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,14.4,14.8,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,18.5,18.9,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,6.9,15.3,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,0,8.3,,6/14/2019,MG
D04E,D04E8,8,NW,PIST,0-1,20.5,NA,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,27,27.6,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,18,22.5,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,5,7.9,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,16.1,16.8,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,5.4,6.2,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,32,32.2,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,0,3.8,,6/14/2019,MG
D04E,D04E8,8,NW,ACRU,0-1,0,4.2,,6/14/2019,MG
D04E,D04E8,8,NW,AMEL,0-1,36,36.5,,6/14/2019,MG
D04W,D04W2,2,NE,PIST,0-1,12.5,NA,,6/14/2019,MG
D04W,D04W2,2,NE,AMEL,0-1,0,3.3,,6/14/2019,MG
D04W,D04W2,2,NE,ACRU,0-1,7,7.8,,6/14/2019,MG
D04W,D04W2,2,NE,ACRU,0-1,12.5,12.9,,6/14/2019,MG
D04W,D04W2,2,NE,ACRU,0-1,0,4.1,,6/14/2019,MG
D04W,D04W2,2,NE,ACRU,0-1,31,34.6,,6/14/2019,MG
D04W,D04W2,2,NE,ACRU,0-1,26.8,28.1,,6/14/2019,MG
D04W,D04W4,4,SE,ACRU,0-1,4,6.4,,6/14/2019,MG
D04W,D04W4,4,SE,AMEL,0-1,0,5.5,,6/14/2019,MG
D04W,D04W4,4,SE,AMEL,0-1,0,4.3,,6/14/2019,MG
D04W,D04W4,4,SE,ACRU,0-1,6,6.7,,6/14/2019,MG
D04W,D04W4,4,SE,ACRU,0-1,21,25.8,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,10.5,12.3,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,3,5.5,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,22.1,23.7,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,7.5,8,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,6,6.8,,6/14/2019,MG
D04W,D04W6,6,SW,ACRU,0-1,5.8,6.1,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,8.5,10.4,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,6.5,7.6,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,5,6.1,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,8.1,9.2,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,17.2,19.3,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,20.5,22.5,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,17.3,18.7,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,10.1,11.6,,6/14/2019,MG
D04W,D04W8,8,NW,AMEL,0-1,22.4,28.3,,6/14/2019,MG
D04W,D04W8,8,NW,QURU,0-1,10,12.4,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,3.4,4.9,,6/14/2019,MG
D04W,D04W8,8,NW,AMEL,0-1,10.5,10.7,,6/14/2019,MG
D04W,D04W8,8,NW,AMEL,0-1,21.8,28.5,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,7.5,8.8,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,4.2,5,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,5.4,6.3,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,7.9,9,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,9.5,10.9,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,6.2,7,,6/14/2019,MG
D04W,D04W8,8,NW,ACRU,0-1,7,7.4,,6/14/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,23.5,24.6,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,26.6,27.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,0,4.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,0,4.6,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,6,9.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,5.2,6.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,11.4,12.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,17,17.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,6,7.6,,8/6/2019,MG
A03E,A03E2,2,NE,FAGR,0-1,35.5,40.3,,8/6/2019,MG
A03E,A03E2,2,NE,FAGR,0-1,62.8,64.4,,8/6/2019,MG
A03E,A03E2,2,NE,FAGR,0-1,30,32.8,,8/6/2019,MG
A03E,A03E2,2,NE,FAGR,0-1,31.6,32.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,8.9,9.8,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,6.5,6.9,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,6,7,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,9.1,10.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,5,6.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,15.5,16.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,10.3,11.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,8.5,10,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,9.6,11.1,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,9.4,10,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,5.8,6.6,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,3,4.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,12.2,13.8,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,6.8,7.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,0,4.8,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,3,5.6,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,8,9.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,7.4,7.9,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,6.5,7.2,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,0,3,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,10,10.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,14.2,16.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACRU,0-1,4.5,6.4,,8/6/2019,MG
A03E,A03E2,2,NE,ACSA,0-1,13,13.5,,8/6/2019,MG
A03E,A03E2,2,NE,ACPE,0-1,10.9,12.2,,8/6/2019,MG
A03E,A03E2,2,NE,FAGR,0-1,66.5,68.1,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,6.8,7.3,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,5.9,6.3,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,4.9,6,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,4.6,7.5,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,5.5,5.8,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,15.5,18.5,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,10.4,11.3,,8/6/2019,MG
A03E,A03E4,4,SE,ACSA,0-1,10.4,11.7,,8/6/2019,MG
A03E,A03E4,4,SE,FAGR,0-1,13.6,14.5,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,4.6,5.8,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,6.6,8,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,4.2,5.4,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,4.4,5.3,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,17,28.4,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,19.3,22.1,,8/6/2019,MG
A03E,A03E4,4,SE,ACPE,0-1,8,9.1,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,4.5,5.5,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,0,4.5,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,7,7.6,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,6.5,7.2,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,5,5.3,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,5.1,5.6,,8/6/2019,MG
A03E,A03E4,4,SE,ACSA,0-1,8.3,8.9,,8/6/2019,MG
A03E,A03E4,4,SE,ACRU,0-1,5,6,,8/6/2019,MG
A03E,A03E4,4,SE,FAGR,0-1,31,33,,8/6/2019,MG
A03E,A03E4,4,SE,FAGR,0-1,64.6,67.4,,8/6/2019,MG
A03E,A03E4,4,SE,FAGR,2-Jan,75,76.6,,8/6/2019,MG
A03E,A03E4,4,SE,FAGR,2-Jan,37.5,49.2,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,8.6,9.7,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,5,5.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,8.8,9.6,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,5.6,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,2.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACSA,0-1,14,14.6,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,3.9,,8/6/2019,MG
A03E,A03E6,6,SW,FAGR,0-1,22,22.5,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,15.8,17.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,2.5,4.4,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,12.2,12.7,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,5,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,59,61.9,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,71,73.5,,8/6/2019,MG
A03E,A03E6,6,SW,FAGR,0-1,76,80.8,,8/6/2019,MG
A03E,A03E6,6,SW,AMEL,0-1,25,25.5,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,12.8,13.5,,8/6/2019,MG
A03E,A03E6,6,SW,AMEL,0-1,0,6,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,10,11.2,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,8.4,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,5.1,5.4,,8/6/2019,MG
A03E,A03E6,6,SW,AMEL,0-1,26.6,28.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,5.5,9.8,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,7.5,8,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,7.2,10.3,,8/6/2019,MG
A03E,A03E6,6,SW,FAGR,0-1,15,18.5,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,3.5,3.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,5.4,5.7,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,5,5.6,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,4.3,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,4.1,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,9.3,9.8,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,18.8,22.2,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,10.2,12.4,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,7.5,8.1,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,2,2.8,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,6.5,7.2,,8/6/2019,MG
A03E,A03E6,6,SW,ACSA,0-1,11,11.5,,8/6/2019,MG
A03E,A03E6,6,SW,ACPE,0-1,63.4,66.2,,8/6/2019,MG
A03E,A03E6,6,SW,ACRU,0-1,0,4.2,,8/6/2019,MG
A03E,A03E8,8,NW,ACPE,0-1,8.5,9.1,,8/6/2019,MG
A03E,A03E8,8,NW,ACPE,0-1,0,5.5,,8/6/2019,MG
A03E,A03E8,8,NW,ACRU,0-1,6,6.5,,8/6/2019,MG
A03E,A03E8,8,NW,ACPE,0-1,0,4,,8/6/2019,MG
A03E,A03E8,8,NW,ACRU,0-1,6.5,6.8,,8/6/2019,MG
A03E,A03E8,8,NW,ACRU,0-1,6.9,7.3,,8/6/2019,MG
A03E,A03E8,8,NW,ACSA,0-1,10.1,10.8,,8/6/2019,MG
A03E,A03E8,8,NW,ACSA,0-1,11,11.6,,8/6/2019,MG
A03E,A03E8,8,NW,ACSA,0-1,10.2,10.7,,8/6/2019,MG
A03E,A03E8,8,NW,ACSA,0-1,9.5,9.9,,8/6/2019,MG
A03E,A03E8,8,NW,ACSA,0-1,10.2,10.8,,8/6/2019,MG
A03E,A03E8,8,NW,ACRU,0-1,4.9,5.2,,8/6/2019,MG
A03E,A03E8,8,NW,ACRU,0-1,13.5,14.2,,8/6/2019,MG
A03E,A03E8,8,NW,FAGR,0-1,104.7,106,,8/6/2019,MG
A03E,A03E8,8,NW,FAGR,2-Jan,94.2,95.3,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,44,45.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,8.4,9.2,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,10.4,11.3,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,13.8,15.2,,8/6/2019,MG
A03W,A03W2,2,NE,ACSA,0-1,13,14,,8/6/2019,MG
A03W,A03W2,2,NE,ACSA,0-1,8.6,9.2,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,9.5,10.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,10.1,11.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACSA,0-1,13.6,14.9,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,19,20.9,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,5,5.6,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,10,10.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,37,38.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,100,102.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,39.8,41.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,109,110.7,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,25,26.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,28.8,30.6,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,18,19.2,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,15.6,16.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,16,17.6,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,75,76.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,0,5.8,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,0,2.9,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,8.9,10.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,32.6,34.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACPE,0-1,36.9,40.4,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,3.8,4.1,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,0,5.5,,8/6/2019,MG
A03W,A03W2,2,NE,ACRU,0-1,0,3.9,,8/6/2019,MG
A03W,A03W4,4,SE,FAGR,0-1,81.5,86,,8/6/2019,MG
A03W,A03W4,4,SE,FAGR,0-1,112.5,118,,8/6/2019,MG
A03W,A03W4,4,SE,FAGR,0-1,38.2,39.4,,8/6/2019,MG
A03W,A03W4,4,SE,ACRU,0-1,0,5.5,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,13.4,14.7,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,8.3,9.8,,8/6/2019,MG
A03W,A03W4,4,SE,ACRU,0-1,3.8,4.2,,8/6/2019,MG
A03W,A03W4,4,SE,ACRU,0-1,0,4.5,,8/6/2019,MG
A03W,A03W4,4,SE,ACRU,0-1,4.5,4.7,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,5.8,6.6,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,6.4,7.6,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,4,5.9,,8/6/2019,MG
A03W,A03W4,4,SE,ACPE,0-1,4.9,8.4,,8/6/2019,MG
A03W,A03W4,4,SE,ACRU,0-1,0,8.3,,8/6/2019,MG
A03W,A03W6,6,SW,ACRU,0-1,6.1,6.3,,8/6/2019,MG
A03W,A03W6,6,SW,ACRU,0-1,5.3,5.8,,8/6/2019,MG
A03W,A03W6,6,SW,ACRU,0-1,4,5.3,,8/6/2019,MG
A03W,A03W6,6,SW,POGR,0-1,0,75.5,,8/6/2019,MG
A03W,A03W6,6,SW,POGR,0-1,0,23,,8/6/2019,MG
A03W,A03W6,6,SW,POGR,0-1,0,27.5,,8/6/2019,MG
A03W,A03W6,6,SW,FAGR,0-1,41.2,42.9,,8/6/2019,MG
A03W,A03W6,6,SW,FAGR,0-1,38.8,45.5,,8/6/2019,MG
A03W,A03W8,8,NW,FAGR,0-1,49,50,,8/6/2019,MG
A03W,A03W8,8,NW,FAGR,0-1,30.6,31.3,,8/6/2019,MG
A03W,A03W8,8,NW,FAGR,2-Jan,102.7,122.2,,8/6/2019,MG
A03W,A03W8,8,NW,FAGR,2-Jan,143,157,,8/6/2019,MG
A03W,A03W8,8,NW,FAGR,0-1,157.5,159.4,,8/6/2019,MG
A03W,A03W8,8,NW,ACPE,0-1,61.3,63.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,13.8,15,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,13.5,14,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,13.1,16.8,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,16.8,17.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,6.8,7.3,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,9.5,10.1,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,0,5.5,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,14.7,15.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,7.7,8.7,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,12,13.9,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,5.9,7.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,16.9,18.3,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,7.4,8.4,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,21.6,23,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,50.5,52.4,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,15.5,16.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,13.4,14.9,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,14.4,16.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,14.5,15.4,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,6.5,7.1,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,7.3,8.2,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,12,13.4,,8/6/2019,MG
A01E,A01E2,2,NE,ACSA,0-1,6.1,7.4,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,3,4,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,150,152.8,,8/6/2019,MG
A01E,A01E2,2,NE,ACPE,0-1,85.4,87.3,,8/6/2019,MG
A01E,A01E2,2,NE,ACRU,0-1,6,6.6,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,26,29.3,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,9.5,10.3,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,10.8,12.5,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,14.2,16,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,43.8,45.6,,8/6/2019,MG
A01E,A01E4,4,SE,ACRU,0-1,5,8.5,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,4.5,6.3,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,18.7,20.9,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,11.8,13.9,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,33,36,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,22.5,24.7,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,13,14.6,,8/6/2019,MG
A01E,A01E4,4,SE,ACRU,0-1,0,6.2,,8/6/2019,MG
A01E,A01E4,4,SE,ACRU,0-1,4,5.8,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,0,7.4,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,13.8,14.9,,8/6/2019,MG
A01E,A01E4,4,SE,ACSA,0-1,8,10.3,,8/6/2019,MG
A01E,A01E4,4,SE,ACPE,0-1,37.6,40.2,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,73,74.5,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,105,107.5,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,16.8,19.2,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,62.4,64.9,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,39,43.4,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,42.9,45.3,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,17.2,20.5,,8/6/2019,MG
A01E,A01E6,6,SW,ACRU,0-1,10.4,11,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,24,25.4,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,0-1,22.5,23.5,,8/6/2019,MG
A01E,A01E6,6,SW,ACSA,0-1,9.8,10.2,,8/6/2019,MG
A01E,A01E6,6,SW,ACRU,0-1,0,5.8,,8/6/2019,MG
A01E,A01E6,6,SW,ACRU,0-1,7.5,7.9,,8/6/2019,MG
A01E,A01E6,6,SW,ACRU,0-1,8.5,8.9,,8/6/2019,MG
A01E,A01E6,6,SW,ACPE,2-Jan,144,144.9,,8/6/2019,MG
